B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
1531.0935,1668.5724,1844.8995,1750.4299,2107.993,3301.5398,3738.993,3911.5608,3899.458,2798.0327,2114.5234
1633.3052,1754.9272,1894.6292,1887.514,2114.2888,2702.6877,2909.033,3042.3804,2996.9553,2608.5398,2270.4976
1412.9558,1538.4279,1766.4373,1614.093,2057.3953,3475.9373,3957.2395,4143.814,4117.9746,2853.414,2110.079
1375.6589,1461.2758,1685.2804,1511.535,2027.4415,3666.6284,4281.3857,4549.8037,4616.2617,3128.236,2152.3389
1390.014,1446.6643,1697.1678,1491.3077,2039.697,3774.8625,4403.5503,4624.294,4646.753,3009.9626,2075.4243
1590.2242,1704.0187,1859.2523,1824.0421,2086.5,2838.1729,3097.4111,3266.0093,3199.2664,2648.5537,2236.633
1628.4033,1752.4685,1890.2401,1882.9418,2105.014,2695.7483,2901.0955,3027.8508,2988.8416,2602.5198,2265.6572
1160.0046,1232.8528,1430.4486,1217.993,1710.521,3637.757,4381.876,4721.6494,4663.5933,2666.7966,1724.264
1447.9236,1508.8727,1710.5186,1599.6898,2003.0416,3301.1575,3792.72,4022.9075,3983.2593,2841.7686,2099.639
2282.1948,2298.6948,2523.3145,2550.054,2854.9507,3363.763,3546.5657,3747.6572,3630.385,3213.467,2627.8098
1383.8549,1444.7634,1696.9016,1483.9508,2041.9064,3791.7776,4435.4355,4655.213,4673.8057,3015.0117,2069.0024
1624.0211,1749.0634,1883.223,1876.1432,2100.3403,2687.223,2889.1174,3015.4553,2977.932,2598.5916,2263.1292
1417.1576,1541.6423,1771.1223,1618.0753,2063.5154,3486.0752,3966.7058,4147.5483,4129.28,2856.2634,2111.7976
1591.0117,1697.1729,1850.7897,1820.1262,2082.1565,2805.2266,3055.1145,3219.8645,3153.292,2635.0537,2238.3154
1732.0,1821.7412,2013.6038,1946.2517,2269.317,3219.2913,3558.0093,3704.5688,3685.289,2874.6572,2272.049
1379.3169,1473.5422,1700.8873,1523.5259,2038.6996,3678.0703,4288.9204,4559.6055,4625.948,3145.5046,2166.033
1524.4215,1648.1405,1825.7963,1738.4426,2100.007,3322.2788,3765.309,3921.616,3937.384,2828.445,2124.7283
1381.467,1449.9858,1697.5566,1478.5779,2035.7029,3798.4788,4445.441,4662.59,4687.7666,3008.3208,2056.9646
1421.585,1553.2358,1782.4292,1633.4717,2071.4246,3476.2878,3953.3513,4131.8916,4113.665,2856.3584,2118.7737
1456.527,1532.8103,1742.9579,1609.2904,2034.2131,3450.7212,4017.8174,4198.0234,4224.637,2870.3936,2115.0117
1461.6588,1520.0142,1720.1294,1613.96,2014.673,3276.7153,3749.4636,3963.553,3939.4895,2835.473,2111.4941
1616.0911,1741.5187,1873.9463,1866.3715,2091.1238,2680.7803,2882.9321,3012.617,2970.6006,2592.9673,2255.4229
2284.205,2311.1445,2532.035,2567.2844,2854.0186,3352.7249,3532.105,3719.7761,3615.4824,3226.0327,2644.718
1383.0911,1463.5397,1708.2523,1481.1074,2024.5911,3778.1707,4419.526,4641.9297,4669.778,2984.222,2039.5094
1611.8057,1735.3091,1868.5199,1859.836,2087.4053,2675.9062,2881.1406,3010.5667,2968.232,2589.4941,2251.6113
1382.1409,1473.8779,1704.1714,1526.8615,2049.467,3692.5728,4300.0303,4565.6104,4627.805,3156.7651,2173.432
1592.0581,1707.5209,1856.2953,1832.1046,2078.5906,2759.2488,2994.414,3138.7861,3087.8953,2618.2488,2242.421
1249.9343,1362.7958,1617.0986,1405.2418,1965.5564,3900.8098,4608.812,4939.3945,4890.9272,3106.8638,2063.068
1159.8715,1233.3131,1431.3201,1219.8131,1711.1378,3625.7617,4359.306,4685.098,4637.729,2658.4253,1721.8364
1427.1846,1568.6753,1795.2617,1651.2781,2078.7197,3457.1284,3927.7034,4098.028,4086.0747,2852.612,2125.5303
1528.7728,1675.4918,1863.6838,1777.6627,2143.2483,3351.9438,3789.466,4005.1194,3956.6838,2886.1265,2176.0305
1608.4977,1732.1051,1867.3505,1858.1892,2084.7312,2673.8457,2881.0327,3013.687,2967.6775,2587.7874,2249.4321
1592.3972,1710.0304,1858.2546,1835.4299,2077.6636,2746.7244,2979.257,3129.1448,3071.6775,2613.0046,2243.117
2288.7622,2322.035,2540.7437,2585.7622,2858.972,3345.8066,3518.4265,3700.9463,3602.6316,3241.2844,2662.3218
1388.2201,1458.9227,1700.3677,1474.0515,2008.3654,3736.5059,4368.178,4594.1733,4621.782,2949.89,2021.2787
1595.4895,1716.4872,1861.7552,1843.2004,2079.513,2728.1562,2955.1772,3104.7693,3045.6597,2606.8298,2245.3567
1384.9695,1484.3779,1717.9977,1538.2981,2067.6526,3708.3076,4305.9014,4566.338,4626.4014,3176.5,2189.1619
1528.9343,1684.2488,1876.1971,1800.547,2157.1196,3355.054,3788.6995,3993.9155,3955.1785,2910.0422,2200.8733
1602.3403,1725.5186,1864.9445,1852.8472,2082.6782,2684.22,2897.359,3037.5833,2984.4607,2591.926,2249.0093
1600.1388,1723.7836,1863.8588,1850.8329,2081.4966,2687.4307,2901.9976,3051.0164,2989.414,2593.2825,2248.9883
1595.9741,1717.3153,1860.68,1844.4918,2078.139,2715.113,2938.8965,3086.96,3029.7764,2602.3577,2246.7483
1159.8551,1233.9836,1433.6262,1221.1028,1713.715,3617.7898,4350.8623,4680.444,4623.577,2654.617,1720.8715
1395.6636,1464.8481,1701.8387,1481.2617,1999.0608,3676.9697,4295.7593,4530.145,4537.486,2917.8293,2012.8762
2295.2307,2335.5198,2552.9534,2602.5198,2872.6667,3348.5386,3514.5198,3702.0698,3598.8835,3251.753,2675.3403
1532.1613,1673.3972,1872.3131,1811.1401,2176.701,3352.6682,3786.0352,3988.383,3945.6284,2941.1775,2236.4673
1257.2401,1371.725,1631.958,1412.5571,1981.6084,3911.795,4605.762,4939.9673,4888.1187,3107.1165,2067.2961
1436.6455,1579.6691,1805.9178,1665.9741,2086.8428,3437.7112,3905.2676,4071.3896,4056.0728,2847.845,2132.615
1408.3832,1488.0046,1714.8108,1508.2921,1998.486,3601.6519,4191.755,4414.285,4428.187,2887.7312,2017.2454
1387.7949,1488.5221,1724.9231,1545.5804,2078.182,3716.5781,4303.9556,4561.394,4619.2285,3187.6992,2201.7903
1490.1584,1564.7716,1767.2075,1674.2611,2071.1445,3257.8274,3701.4731,3903.6924,3887.394,2871.0,2168.042
1478.6285,1594.7546,1784.1051,1680.6145,2045.3224,3139.7944,3524.514,3750.9019,3694.021,2761.9766,2120.6145
2297.3262,2339.1104,2555.4436,2603.1807,2876.7207,3342.967,3505.2793,3692.1267,3586.8381,3253.007,2681.5188
1474.9603,1592.9392,1780.3364,1677.6705,2040.6332,3134.1494,3520.2034,3723.612,3687.362,2752.7407,2112.6074
1482.937,1596.4382,1786.7645,1684.6807,2051.1516,3141.182,3523.8882,3764.1912,3695.7856,2770.1982,2130.6084
1477.0,1580.7412,1792.7412,1671.0612,2090.7175,3430.619,3969.7905,4129.581,4171.282,2901.1035,2155.3342
1420.1355,1507.2406,1730.493,1532.3037,2002.0046,3538.257,4092.3599,4322.5703,4332.194,2863.68,2025.8738
1472.6188,1586.3647,1774.0989,1669.4847,2038.4211,3143.1907,3525.3035,3730.2024,3694.1506,2751.4353,2109.0752
1529.8295,1640.0,1851.8832,1803.6449,2179.6262,3354.3599,3773.8037,3982.2944,3936.292,2981.341,2277.9976
1488.9065,1602.4486,1794.2523,1695.757,2064.9954,3142.841,3524.7803,3764.1309,3694.7874,2791.383,2153.2197
1388.8762,1491.1519,1729.3481,1549.8341,2087.937,3725.4485,4304.4697,4548.285,4614.0933,3197.2688,2210.7664
1471.2588,1583.0653,1771.9674,1665.4779,2035.7902,3149.3496,3533.24,3743.352,3700.711,2748.429,2105.1445
1445.556,1588.2126,1810.6355,1677.6401,2088.0957,3390.278,3845.5303,4015.841,3989.5234,2833.0327,2137.5864
1491.9487,1606.6061,1798.9137,1702.3403,2070.5337,3141.3916,3521.3123,3758.5408,3692.126,2800.6643,2162.8765
1503.7454,1605.1472,1815.4977,1730.5444,2121.3552,3264.3225,3690.9019,3903.9111,3872.1401,2907.937,2214.3645
1160.194,1233.4673,1432.6262,1222.2454,1712.4415,3596.6191,4320.563,4648.5,4590.3457,2643.0864,1717.4229
2294.3389,2338.9556,2555.1682,2602.2874,2874.5935,3335.1216,3492.6565,3678.1543,3572.2546,3248.7593,2684.8599
1436.0328,1529.6666,1745.9343,1563.4929,2006.4202,3457.0376,3977.3403,4199.5166,4209.4365,2837.2278,2039.2089
1263.2424,1381.5758,1650.07,1420.2494,1997.3846,3932.669,4622.541,4963.189,4903.0884,3104.028,2066.2798
1494.0789,1605.4779,1797.8678,1701.9977,2072.6985,3145.3992,3528.2205,3768.13,3700.0,2807.5173,2168.4385
1468.4755,1581.7296,1773.0653,1663.592,2037.9067,3158.2354,3550.2449,3771.8416,3712.1702,2754.4988,2108.6433
1529.0894,1632.6047,1850.9694,1810.2659,2188.0095,3363.0542,3786.7366,4006.833,3948.6023,3009.2495,2303.5483
1453.986,1598.0328,1813.3522,1690.8662,2088.291,3337.6643,3775.2349,3944.0752,3916.777,2816.9836,2142.9531
1465.7902,1580.429,1773.7156,1661.9231,2038.8555,3166.5059,3564.105,3795.8508,3725.0303,2757.6294,2110.5244
1449.9388,1554.04,1763.8,1596.9482,2013.153,3388.8376,3881.3647,4101.294,4109.075,2819.6306,2055.6377
1487.8052,1594.8428,1810.6104,1690.0446,2114.8027,3417.7324,3932.27,4106.986,4137.7417,2912.4248,2173.4202
2284.9695,2322.9883,2535.8525,2583.2341,2851.4238,3308.4895,3462.4167,3646.8127,3541.7751,3228.6206,2679.4216
1502.1005,1617.4205,1810.236,1721.4042,2090.3457,3153.633,3538.0466,3761.112,3706.3506,2839.2312,2199.1284
1526.101,1632.1643,1853.6691,1820.1996,2196.5164,3373.1597,3797.223,4014.9248,3958.4248,3031.4202,2322.3662
1160.275,1233.0723,1433.9231,1222.8345,1714.2191,3589.6992,4306.0513,4639.4175,4574.4917,2640.571,1717.9534
1517.7418,1655.0822,1871.2207,1796.2512,2173.9788,3263.4038,3671.8567,3877.9858,3847.3943,2945.3381,2261.8967
1459.907,1567.9232,1768.8348,1620.8186,2017.0884,3328.3604,3798.2534,4000.414,4025.172,2807.056,2070.5652
1461.0886,1604.303,1818.2471,1699.7063,2091.8228,3318.7505,3747.839,3917.1282,3885.6504,2813.3635,2149.8416
2277.7288,2313.092,2523.3892,2574.4033,2835.4834,3290.1438,3442.4976,3623.4646,3521.198,3215.4858,2677.79
1458.8647,1579.9161,1777.5082,1666.6248,2042.1305,3196.4219,3607.8672,3825.9673,3771.9487,2774.8462,2114.4336
1526.2981,1631.0681,1857.3428,1839.6056,2222.5752,3391.77,3811.8967,4019.7651,3972.6384,3072.0352,2359.7207
1512.0537,1632.0327,1825.6519,1742.9369,2105.201,3157.0889,3532.7593,3751.8599,3709.6309,2863.7197,2225.1985
1269.5887,1395.0795,1673.264,1436.1378,2016.2991,3937.729,4620.1685,4974.0186,4899.61,3100.5164,2073.486
1386.7762,1488.2821,1737.8088,1545.6527,2109.359,3771.7996,4348.963,4604.322,4653.737,3229.5828,2225.0232
1735.1833,1799.0719,2017.6265,1926.1508,2315.638,3389.0881,3774.7424,3980.283,3945.9583,3001.8306,2303.3364
1453.8474,1575.5493,1774.5328,1661.0845,2042.0962,3212.7112,3631.2488,3836.6995,3793.9084,2782.2253,2114.7112
1527.8135,1689.7086,1910.8088,1840.662,2212.282,3277.205,3674.1958,3880.9558,3850.3496,2976.979,2295.6316
1470.3185,1583.9368,1779.8478,1648.7213,2028.3513,3291.4075,3750.391,3934.15,3972.4053,2804.6558,2087.2646
1160.3809,1233.4113,1434.1776,1223.5117,1714.4113,3582.5562,4290.3296,4622.589,4556.855,2640.5398,1719.4906
2271.2634,2313.826,2521.2588,2576.0234,2824.88,3269.8306,3416.4,3604.5247,3492.7483,3203.7883,2678.4517
1497.1542,1603.6099,1823.1378,1701.0677,2136.4673,3414.7966,3913.0935,4093.0,4121.2734,2926.7688,2191.7336
1528.3636,1638.7645,1872.7809,1872.6807,2253.5547,3409.3333,3826.3054,4048.2798,3987.0232,3115.7715,2400.3635
1469.3125,1611.4236,1819.7755,1709.75,2091.4814,3278.5232,3694.1272,3851.3147,3830.6296,2802.22,2155.9932
1518.6627,1640.7213,1835.3091,1757.9204,2121.698,3161.1968,3534.897,3753.129,3713.993,2889.698,2252.1638
1448.0234,1573.9413,1774.6221,1661.0211,2042.6737,3217.298,3640.622,3839.4365,3799.852,2787.6501,2116.7417
1384.1145,1481.8435,1734.2827,1535.6005,2114.1682,3784.2874,4356.568,4613.1914,4657.8667,3236.0188,2224.2173
1444.1472,1575.2267,1778.2781,1663.7523,2045.2944,3232.4229,3662.6238,3857.729,3826.3972,2797.5234,2121.0164
1160.2958,1235.2653,1438.3591,1226.1221,1717.4977,3578.6973,4281.2793,4618.2725,4545.3945,2643.5518,1722.6948
1539.6986,1720.4556,1947.3387,1882.6122,2250.9111,3293.9019,3678.4673,3882.0046,3855.257,3012.409,2332.4907
1528.1829,1654.7268,1891.1366,1896.2893,2276.8333,3417.949,3825.9536,4057.0278,3989.6204,3140.8079,2423.6575
1476.5059,1626.3817,1829.0867,1728.9391,2096.4402,3243.4497,3648.52,3798.6182,3779.7517,2796.4966,2166.2646
1439.101,1574.6455,1778.7136,1662.3639,2047.5845,3251.4436,3691.5986,3883.1924,3859.0564,2808.7112,2126.3826
1526.8823,1661.7412,1859.8,1790.1812,2147.7366,3167.9812,3537.9482,3755.5435,3716.793,2929.1528,2291.953
2264.2185,2337.9116,2543.9395,2600.1443,2849.2651,3279.7046,3420.579,3591.2441,3493.6,3221.1443,2701.3
1431.541,1567.4473,1773.8455,1656.2927,2046.7588,3281.9062,3738.59,3929.5034,3908.0374,2823.5527,2128.2998
1380.6946,1477.1655,1730.1912,1527.3077,2107.6782,3798.429,4368.8906,4612.9277,4668.874,3232.0232,2213.655
1505.5878,1612.4332,1835.3256,1713.9204,2154.356,3409.2107,3886.103,4067.9226,4095.452,2938.7659,2208.9556
2268.907,2365.5,2574.2976,2634.5417,2877.3745,3298.6675,3437.3162,3608.5698,3509.2256,3245.607,2721.679
1429.2126,1561.4883,1769.0023,1650.5164,2044.8878,3293.4766,3752.2546,3946.1821,3924.4321,2827.6611,2126.6938
1528.4126,1672.5082,1909.958,1918.0443,2303.2449,3418.4475,3817.387,4040.8765,3987.529,3163.7134,2448.289
1483.3744,1650.721,1850.2883,1757.1023,2109.928,3219.7139,3614.7673,3758.3628,3741.4255,2797.9512,2181.8464
1160.399,1237.8029,1444.5516,1229.7606,1725.777,3588.4038,4284.1714,4624.0703,4550.345,2651.3357,1728.5822
1425.0306,1553.1788,1762.6941,1640.8965,2042.1976,3307.1248,3773.6235,3967.4258,3947.786,2833.0164,2124.346
1550.4639,1736.7273,1970.571,1906.9044,2274.3962,3324.0374,3713.049,3929.7668,3892.2773,3044.6316,2355.8113
2260.92,2380.5142,2590.4058,2652.0024,2889.717,3308.705,3447.6084,3623.9858,3519.2383,3258.5542,2735.455
1420.6884,1548.1256,1760.0396,1636.1558,2039.2023,3309.5164,3778.2,3980.3535,3952.649,2831.3232,2121.3115
1417.0977,1546.8698,1760.1675,1636.5791,2039.9326,3322.9954,3795.9187,3995.1953,3973.5884,2834.4907,2119.2627
1485.6355,1589.6051,1777.6074,1680.8247,2034.5818,3205.2546,3635.2244,3803.3972,3833.5303,2798.0188,2125.5771
1413.6956,1544.445,1758.4778,1634.4567,2038.4169,3330.6018,3813.7751,4007.2412,3988.2998,2834.2998,2115.3115
2252.3762,2378.1729,2586.5374,2647.32,2883.32,3302.5864,3445.6985,3610.257,3517.0725,3255.4673,2739.0
1528.5548,1685.8578,1925.5221,1936.0466,2321.6504,3411.1726,3805.5735,4021.4126,3964.986,3175.8018,2461.2542
1492.2891,1663.3054,1861.0443,1773.3007,2117.4546,3202.2727,3584.6877,3737.366,3714.3987,2796.7273,2192.5735
1376.785,1471.0677,1725.8949,1514.8505,2103.1892,3823.591,4389.8013,4641.8413,4689.6426,3223.764,2199.4744
1409.8641,1542.5176,1756.2623,1633.0117,2036.0023,3333.3115,3820.1382,4002.9414,3996.2646,2830.487,2111.0608
1276.0352,1398.5869,1688.0516,1440.1198,2032.892,3967.2324,4651.5444,4996.9297,4926.6245,3088.0188,2072.6855
1716.4396,1788.3302,2008.5907,1919.614,2294.8582,3378.3813,3750.1301,3966.4094,3937.7605,2997.8906,2304.114
1161.1854,1238.9155,1448.662,1231.953,1733.2512,3591.5447,4285.749,4628.831,4551.866,2659.6008,1734.6971
1405.6191,1533.785,1748.035,1622.4415,2030.306,3338.6963,3824.8108,4017.5793,4009.021,2822.4417,2101.264
2251.0303,2376.2378,2581.606,2644.8088,2881.9836,3294.753,3436.9045,3594.5593,3506.683,3253.4802,2743.2727
1560.3972,1751.5468,1989.3411,1928.5795,2295.0,3355.0234,3743.1636,3954.6216,3922.2898,3075.0562,2375.4556
1401.2355,1527.4849,1741.655,1614.2098,2021.0886,3346.958,3832.9253,4030.662,4020.9253,2813.5664,2088.1306
1487.7733,1581.1636,1769.6099,1677.507,2036.5421,3214.5046,3644.507,3819.2244,3842.7407,2810.617,2135.222
1390.7119,1510.2201,1724.8267,1588.1569,1995.3442,3364.363,3862.377,4098.7305,4053.131,2791.843,2055.3748
1498.0259,1667.9038,1863.8403,1777.1831,2119.4836,3191.8872,3569.8474,3726.5212,3698.7957,2792.932,2196.6597
1382.8088,1487.317,1700.3846,1563.1469,1974.683,3385.45,3906.2144,4161.1514,4103.4873,2788.676,2033.9254
1379.2458,1479.9064,1690.267,1554.6815,1965.7775,3394.0305,3923.8782,4165.752,4126.747,2790.562,2027.2506
1377.4907,1479.0347,1690.294,1555.875,1960.3495,3386.8818,3916.088,4165.7593,4121.2383,2790.9653,2024.0948
1528.6464,1684.7307,1922.4895,1932.1943,2326.9226,3388.609,3774.6533,3977.897,3924.1755,3169.9626,2462.3652
1375.7668,1474.0792,1685.1212,1550.2004,1956.8416,3386.62,3918.014,4172.4243,4127.8486,2789.7786,2019.979
1375.0795,1473.9415,1684.3762,1551.3295,1956.1262,3383.9744,3920.8247,4168.089,4129.701,2788.9602,2017.6776
2238.6433,2357.1174,2564.2957,2622.8708,2859.2466,3273.5845,3420.3215,3578.5916,3489.5493,3238.7935,2740.4297
1376.2196,1475.5981,1685.0747,1554.1145,1958.6495,3376.7244,3908.7593,4159.8223,4118.3364,2790.883,2020.9696
1377.7767,1477.693,1686.3884,1557.7023,1960.9093,3366.1907,3895.4395,4146.321,4106.484,2791.514,2024.6
1379.3209,1478.093,1685.3489,1559.7,1960.4558,3353.3115,3880.6511,4134.121,4093.572,2791.6348,2027.4163
1372.0537,1465.6472,1723.5911,1507.4205,2092.7617,3845.0818,4419.215,4688.6357,4718.5933,3212.451,2180.5515
1379.2847,1476.8752,1683.1365,1558.9952,1957.9812,3345.5293,3873.2517,4130.4233,4089.927,2791.1436,2027.687
1380.8585,1482.6627,1688.434,1567.3868,1961.4906,3336.2122,3863.4458,4118.7974,4081.9976,2796.1296,2033.5684
1382.6423,1490.7811,1695.7412,1576.0353,1968.2258,3332.4846,3852.527,4109.595,4074.659,2805.5105,2042.4259
1384.9038,1507.5234,1715.547,1598.3263,1989.453,3333.5986,3846.4976,4107.634,4068.7183,2835.784,2068.0
1161.9047,1239.7814,1451.4861,1233.2883,1738.7349,3600.942,4290.4766,4641.33,4557.8696,2666.1978,1737.8
1502.8287,1661.125,1857.419,1769.0323,2116.8333,3191.5833,3571.5068,3731.861,3702.5486,2790.8286,2195.5093
1386.8252,1517.9137,1730.2867,1611.7343,2011.0746,3337.1282,3845.219,4103.6646,4068.8088,2870.2705,2097.2378
1567.0769,1755.9114,1998.4941,1933.8275,2305.5059,3378.5593,3767.24,3984.1025,3949.3613,3095.6223,2384.1584
1538.7542,1692.527,1896.8103,1843.4801,2182.3372,3174.227,3548.1638,3771.3396,3725.8267,2986.2998,2353.391
1388.2787,1522.9579,1736.2552,1617.4824,2019.5785,3336.089,3839.1687,4098.258,4062.8806,2885.5105,2110.7073
1388.8645,1521.3295,1735.514,1616.1145,2021.9556,3341.5842,3841.2266,4096.6216,4068.8574,2894.5256,2115.764
1700.953,1762.2817,1986.3169,1894.5117,2276.3591,3374.5798,3747.5093,3978.413,3937.1128,2993.8967,2300.885
1277.7301,1391.101,1685.6948,1432.0939,2036.8639,3981.7722,4665.5444,5014.6855,4939.5166,3083.1033,2068.7441
1389.6846,1517.6613,1735.9813,1615.035,2024.194,3348.0117,3841.549,4106.7197,4075.9158,2905.9534,2121.757
1385.7086,1512.429,1739.0536,1612.8065,2033.69,3384.9976,3885.0652,4148.079,4128.5874,2935.042,2133.641
1480.5883,1570.0353,1763.5177,1670.087,2046.1388,3259.7341,3699.48,3877.0447,3902.407,2832.1812,2141.593
1384.6636,1511.0046,1737.986,1611.0841,2034.8762,3388.063,3885.3506,4151.229,4130.986,2937.3691,2135.0303
1528.9674,1677.2098,1911.8647,1918.014,2308.9744,3356.2354,3733.8274,3940.8206,3890.4102,3143.4895,2441.6853
1383.1799,1510.2594,1739.3014,1610.0094,2036.2874,3396.2173,3896.4417,4164.5234,4142.4976,2939.7383,2135.341
1526.4155,1645.3967,1871.2981,1756.662,2198.0234,3401.0469,3844.7651,4014.2349,4057.1995,2976.345,2251.7935
1380.8494,1508.9741,1740.1671,1607.5365,2039.4071,3415.0046,3916.7554,4186.7246,4166.3013,2950.6306,2139.5293
1506.493,1654.5281,1850.7897,1761.8645,2113.4065,3190.383,3569.549,3733.2944,3699.841,2786.042,2192.0188
1376.9884,1503.4213,1737.625,1600.4166,2041.5255,3442.9329,3948.1921,4218.468,4200.8286,2965.6135,2143.3193
1476.7094,1564.8954,1762.2721,1663.3628,2053.5837,3274.0767,3717.6536,3901.1536,3914.963,2842.1348,2148.2231
1541.4005,1689.2366,1894.2155,1843.8853,2180.8994,3174.951,3553.227,3789.9062,3728.5715,2989.8408,2360.021
1568.4718,1757.2606,2006.8004,1937.8497,2315.6738,3408.0469,3804.2253,4031.8027,3990.6807,3120.972,2393.6948
1373.8275,1500.4196,1738.2657,1596.3217,2047.2168,3474.8416,3984.858,4255.8975,4240.4033,2983.3706,2150.352
1508.3481,1651.5233,1847.4136,1758.1705,2108.5793,3186.7852,3564.3037,3725.0747,3696.43,2776.909,2185.9907
1526.8123,1664.662,1894.9507,1898.7277,2289.2793,3333.993,3708.155,3892.709,3872.1667,3111.2935,2413.5234
2192.5486,2315.169,2520.3286,2571.699,2820.1042,3250.7964,3403.2083,3552.5068,3471.3264,3211.3472,2730.7175
1276.4221,1386.7029,1683.8042,1428.1085,2037.5023,3999.283,4686.7925,5030.5566,4960.3325,3081.1392,2065.493
1370.3411,1495.6776,1737.986,1590.1099,2052.4463,3507.7524,4023.0818,4304.771,4280.6543,3001.7407,2156.8716
1472.114,1554.9558,1755.586,1653.614,2050.186,3286.414,3738.4163,3915.3906,3929.0186,2840.579,2144.0466
1362.9155,1449.1292,1712.1174,1479.9038,2080.1313,3880.0752,4474.7534,4739.751,4769.0986,3202.8499,2149.23
1542.8165,1692.2542,1895.9906,1848.5741,2178.3223,3172.0376,3549.8306,3780.8376,3724.8235,2988.419,2363.64
1166.1143,1240.7576,1454.0582,1234.2704,1746.683,3588.4265,4291.5103,4623.548,4553.774,2672.797,1738.359
1365.8873,1490.054,1739.176,1583.0259,2062.3992,3557.7065,4087.8545,4378.5913,4351.8613,3034.3567,2168.4272
1509.1451,1639.513,1837.5645,1745.1663,2101.3303,3207.6814,3597.9626,3775.747,3739.7961,2773.8245,2176.1194
1535.6519,1653.9346,1881.3387,1768.9603,2217.6074,3407.542,3843.3271,4005.5935,4054.5771,2994.18,2266.1191
1566.6145,1749.9089,2003.3435,1928.243,2320.264,3433.958,3837.208,4068.888,4026.0093,3141.8015,2399.5466
1468.3357,1546.972,1745.5128,1646.3147,2051.76,3296.8997,3754.4358,3919.1982,3946.4243,2849.6572,2144.6458
1508.4149,1635.296,1834.338,1740.5571,2099.9954,3219.8274,3618.4941,3801.2913,3763.3916,2775.0186,2172.7227
1522.1499,1655.1733,1881.0586,1876.6862,2270.6135,3314.7283,3685.178,3858.5151,3853.253,3080.15,2385.801
1402.6597,1499.3195,1734.125,1591.8055,2082.639,3661.1318,4213.572,4494.6665,4438.9907,3111.9143,2199.3125
1387.4778,1473.3865,1715.1007,1562.1663,2073.4966,3728.7659,4309.637,4604.22,4547.8994,3134.1663,2188.7915
1420.103,1532.3185,1762.4169,1630.2623,2101.363,3591.0305,4114.1567,4388.1216,4329.007,3099.4568,2220.2952
1375.7668,1454.958,1699.7063,1539.5431,2066.387,3777.8672,4380.9463,4679.8647,4630.4175,3146.8647,2176.816
1365.5491,1448.6309,1695.4767,1531.1426,2065.6519,3817.208,4431.516,4734.2944,4693.9604,3158.1028,2170.367
1363.5281,1493.6426,1749.6355,1586.4486,2078.486,3595.6191,4132.376,4454.234,4400.3833,3068.549,2187.1284
1435.1177,1555.0094,1781.4188,1656.6705,2109.106,3536.9412,4039.026,4311.3037,4244.2354,3081.2258,2229.8352
2160.591,2300.701,2504.0046,2550.021,2802.292,3246.612,3407.4697,3538.112,3475.841,3193.2244,2714.1775
1361.4486,1460.4742,1707.5187,1542.6378,2074.388,3843.1846,4456.292,4752.276,4726.715,3172.5046,2175.1963
1275.0349,1385.7506,1683.8857,1426.5105,2038.5641,4003.3403,4691.1865,5031.6597,4964.1,3079.7551,2063.1165
1450.3302,1576.1335,1795.1147,1678.26,2114.5574,3480.5176,3957.52,4218.515,4153.6157,3059.1147,2236.4824
1544.2937,1686.8998,1889.9347,1843.2401,2174.2705,3166.4663,3537.3684,3777.7063,3719.3193,2982.331,2363.6316
1464.1267,1547.4178,1747.5822,1646.9906,2052.5752,3306.1877,3774.3638,3950.1267,3965.7065,2863.9976,2143.7651
1359.9368,1459.2318,1707.438,1537.9696,2074.9531,3859.9438,4492.902,4783.8125,4760.85,3174.9766,2174.3513
1507.4213,1638.4977,1836.4698,1741.6736,2099.1504,3221.4421,3622.9954,3810.7964,3768.9075,2772.6875,2169.0925
1462.9534,1586.4359,1803.2914,1689.3519,2117.8484,3445.0815,3907.415,4168.7505,4096.4663,3042.0886,2238.7134
1357.5352,1439.1478,1699.4343,1463.1714,2067.7676,3879.2935,4474.2134,4729.8027,4769.995,3178.8662,2125.439
1169.6329,1240.7765,1455.8047,1234.1765,1751.3412,3585.174,4282.153,4609.986,4546.8965,2671.1248,1737.7976
1360.9136,1463.6472,1713.2009,1539.9486,2079.1074,3873.6494,4513.584,4809.4766,4784.9766,3179.7407,2177.6145
1563.6099,1745.1378,2002.4696,1924.5374,2326.3293,3468.0466,3876.138,4105.771,4068.278,3164.8784,2405.0793
1486.884,1602.3643,1814.7795,1702.8864,2122.2854,3374.0974,3805.9326,4058.5615,3986.8352,2999.6497,2239.3247
1506.5808,1644.2131,1840.5597,1745.8243,2096.274,3211.609,3616.15,3803.6064,3760.2646,2766.658,2164.569
1459.8695,1536.3544,1737.5385,1634.5502,2048.303,3318.3218,3796.5198,3987.3428,3994.5757,2876.3752,2141.1096
1362.8545,1470.4436,1721.4413,1545.8217,2086.5962,3884.474,4534.04,4833.662,4805.129,3188.3381,2184.5
1497.1156,1607.8585,1817.1604,1707.3514,2121.335,3337.0566,3755.2854,4002.3442,3930.8962,2971.6392,2233.1462
1502.8154,1607.0046,1814.056,1704.3528,2116.5537,3314.292,3727.4556,3977.4019,3899.1006,2945.7034,2221.8784
1541.0671,1659.581,1888.1064,1775.5532,2225.3125,3401.9768,3830.095,3993.8057,4040.7407,2998.199,2268.4978
