B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
1352.0321,1428.5983,1649.4064,1456.9843,1972.4088,3653.4983,4272.834,4500.9507,4567.0835,2994.5076,2044.538
1387.1674,1480.2997,1689.1709,1545.6613,1987.1627,3378.372,3868.1335,4100.4033,4062.336,2794.446,2033.0483
1582.3491,1704.7693,1888.5891,1833.8304,2147.2268,3060.7354,3395.184,3593.792,3558.799,2846.5798,2295.531
2048.256,2204.2437,2393.727,2394.8071,2655.2117,3295.1426,3534.484,3706.5144,3620.429,3052.883,2492.6096
1384.7119,1477.4501,1686.3044,1542.2589,1983.4927,3378.7014,3872.2192,4106.2793,4066.8105,2790.2542,2028.4138
1340.509,1435.9971,1675.0924,1511.8134,1992.4828,3612.0024,4218.0225,4536.336,4505.172,3036.801,2111.516
1381.5698,1473.7621,1682.4185,1537.7365,1978.5248,3378.803,3873.35,4107.2065,4068.5774,2784.9966,2022.4839
1351.1412,1426.6412,1647.5239,1454.4749,1969.4738,3653.9224,4273.7266,4501.2837,4567.628,2990.8455,2040.9253
1582.9672,1707.6691,1892.611,1836.6392,2150.4346,3061.1282,3394.2297,3590.748,3555.9917,2844.8025,2295.0474
1245.8958,1334.5826,1543.0233,1352.4878,1821.9028,3534.7102,4162.421,4465.8657,4404.795,2694.7927,1830.7008
1378.4534,1471.9237,1679.312,1535.1525,1973.2622,3378.97,3874.7021,4106.992,4070.9573,2779.0435,2016.2058
1335.1304,1418.4889,1674.2871,1486.8889,2039.7883,3857.2104,4500.84,4789.9834,4761.2866,3073.552,2112.9778
1550.5697,1676.2787,1923.1049,1784.3595,2270.3765,3599.0796,4069.0803,4244.279,4276.8296,3064.0737,2261.7642
1239.8314,1327.2288,1578.2397,1347.164,1902.6978,3842.7615,4552.2964,4866.596,4822.2754,2920.9546,1943.6919
1425.0566,1488.4174,1696.9159,1558.9988,2006.7513,3414.617,3940.721,4138.162,4170.5396,2941.321,2134.7466
1433.3271,1535.5857,1732.4265,1625.1194,2009.6893,3300.034,3782.5166,4016.4915,3977.193,2819.8801,2092.0374
1374.5936,1470.065,1676.4958,1532.1877,1966.707,3378.1584,3877.4602,4105.575,4074.397,2772.3872,2009.0853
1349.9679,1425.5924,1646.231,1453.3977,1967.5569,3652.5935,4272.832,4500.1436,4566.5635,2988.603,2038.8635
1582.6696,1708.0327,1893.6685,1836.8027,2151.4558,3059.217,3390.0537,3583.8289,3549.2375,2838.6113,2290.1792
1370.5482,1465.9562,1671.8588,1526.5697,1959.4904,3376.0928,3881.0818,4110.653,4078.1436,2765.505,2002.2148
1584.1902,1710.1451,1895.4646,1838.395,2151.007,3055.2253,3381.137,3568.3757,3539.495,2829.951,2284.2563
1349.3496,1424.4674,1644.5851,1452.0822,1965.831,3651.324,4271.49,4497.4756,4564.8125,2986.2925,2036.764
1347.6332,1443.2657,1683.8949,1519.3312,2001.4113,3632.0105,4241.1255,4562.354,4528.4346,3050.5876,2118.5251
1362.6256,1453.973,1657.3445,1509.2448,1943.9208,3374.2717,3888.402,4128.8477,4086.3662,2750.8667,1986.7571
2022.4404,2151.347,2337.9924,2329.6917,2601.3037,3261.7542,3506.4849,3671.6658,3594.9631,3012.7563,2466.8071
1338.0789,1419.7396,1606.0403,1505.6865,1901.7443,3327.5833,3870.872,4109.8447,4078.219,2769.7273,1999.7548
1424.5679,1489.8912,1699.5117,1560.3345,2009.5134,3419.7263,3947.0586,4145.4165,4178.4116,2948.1802,2137.7725
1358.7357,1448.7532,1650.5099,1501.5898,1935.643,3372.3828,3891.2817,4132.8765,4089.489,2744.4854,1979.797
1332.9159,1417.5745,1671.8378,1484.3689,2033.2878,3840.3328,4476.529,4769.7046,4736.0117,3053.1436,2101.1826
1242.7802,1332.4076,1583.8746,1353.7627,1907.7925,3840.5754,4545.9062,4856.6797,4815.4673,2920.575,1947.1241
1587.1997,1710.4971,1896.2097,1836.882,2148.6917,3048.8967,3373.0332,3553.7437,3528.9207,2810.93,2267.9983
1355.2285,1443.9375,1645.1642,1495.2455,1928.778,3371.3467,3897.1567,4139.516,4095.211,2737.82,1972.8381
1311.9161,1376.615,1619.0217,1385.6737,1946.138,3892.6262,4602.3745,4861.71,4918.9077,3092.906,2034.2218
1312.2753,1378.242,1618.9222,1387.6271,1946.8872,3882.9023,4588.073,4836.9785,4904.073,3088.2146,2033.4535
1311.9346,1376.4738,1618.5637,1385.7021,1944.6256,3892.138,4603.2,4863.598,4919.599,3093.4895,2034.4912
1588.0486,1707.9304,1892.7158,1832.404,2144.5251,3044.482,3367.6099,3543.562,3521.8777,2798.0642,2255.2205
1312.636,1379.7145,1619.1843,1389.8947,1946.2809,3870.9607,4569.041,4818.9595,4883.1885,3080.017,2031.6249
1312.293,1377.1128,1616.966,1385.8679,1942.3341,3883.8525,4595.7397,4850.047,4914.7236,3088.377,2032.5309
1352.9346,1439.1748,1640.1396,1489.2543,1920.8966,3369.7354,3901.1853,4143.3184,4098.835,2729.6118,1965.4086
1344.8003,1418.962,1639.0292,1445.6414,1958.3674,3648.6765,4271.877,4498.015,4564.738,2980.8909,2029.2412
1564.5103,1699.0613,1947.9137,1813.1638,2296.9727,3613.4595,4077.9143,4246.7847,4284.4575,3083.9177,2280.2998
1312.0753,1379.1167,1615.6417,1387.9866,1937.6307,3868.2095,4581.8228,4832.356,4899.0264,3078.4307,2027.6791
1312.5836,1379.4824,1615.9954,1389.2603,1941.3942,3841.8562,4534.2373,4777.58,4845.5,3061.2825,2024.0754
1424.3351,1491.0746,1702.037,1560.7183,2012.5293,3425.4502,3955.4548,4152.7944,4188.4717,2954.2437,2139.7136
1596.9783,1702.1359,1888.2319,1823.884,2137.7263,3042.131,3367.6199,3537.744,3520.8037,2781.2595,2233.7886
1356.3746,1449.7446,1692.4521,1526.6912,2011.0992,3654.6365,4268.402,4592.5474,4556.065,3067.1162,2126.7012
1311.8269,1378.6702,1613.6047,1386.8339,1934.2251,3860.0713,4576.929,4830.015,4893.867,3070.8508,2022.3784
1606.9432,1699.7988,1887.7632,1820.1544,2140.0403,3053.179,3381.9473,3555.6216,3534.0884,2782.6274,2226.251
2001.0967,2118.6196,2303.5615,2289.5557,2563.4543,3244.4338,3497.2585,3659.0415,3587.4736,2984.2983,2445.5334
1312.1151,1376.9253,1609.5315,1387.5415,1935.7074,3804.3364,4478.8906,4723.292,4790.483,3039.1226,2015.3406
1342.2471,1416.2212,1635.7201,1442.0945,1954.409,3646.648,4269.759,4497.669,4563.9717,2978.74,2025.4912
1246.2888,1338.3121,1589.486,1361.0076,1912.5233,3831.0059,4530.1562,4840.1655,4798.2603,2918.4048,1950.6832
1330.916,1414.7551,1666.1854,1478.7971,2023.0082,3814.7178,4445.282,4737.858,4701.914,3026.743,2085.7942
1348.1455,1430.3986,1628.6195,1477.5581,1905.9877,3361.4097,3900.2788,4142.0337,4099.409,2712.0742,1950.848
1630.8353,1721.76,1913.6871,1842.6135,2173.5623,3101.4897,3436.5452,3610.7722,3585.4163,2805.2375,2218.5586
1339.3413,1411.7579,1630.44,1436.4668,1948.9242,3642.7795,4266.0947,4494.335,4560.107,2974.1726,2020.2544
1424.4673,1490.6613,1703.0719,1559.3394,2015.8108,3435.6904,3969.6274,4168.333,4202.467,2960.1455,2140.6887
1313.773,1382.1821,1610.795,1394.6252,1931.6334,3759.269,4422.86,4665.2783,4729.9824,3016.498,2007.8622
1429.1086,1537.8884,1734.1338,1625.1606,2009.0298,3305.7827,3791.226,4027.8657,3986.9446,2815.8184,2083.4807
1315.0146,1384.1016,1610.1389,1396.9398,1929.0059,3739.846,4397.838,4638.118,4703.125,3006.1658,2004.2236
1642.0415,1749.2855,1943.9508,1871.6337,2207.715,3140.8157,3478.1685,3654.4663,3625.4558,2825.884,2220.4382
1336.8785,1408.7588,1626.4363,1431.2867,1944.0555,3642.312,4268.3354,4495.765,4563.3335,2970.6775,2014.4562
1318.2506,1384.0042,1604.5052,1397.388,1923.2483,3700.5034,4346.9795,4581.867,4647.4814,2986.1772,1997.7183
1345.661,1428.3933,1624.8615,1474.5302,1899.8153,3357.0847,3898.4985,4140.6533,4098.4126,2704.0554,1944.2992
1310.1791,1374.3856,1606.6255,1379.4381,1924.7164,3849.3484,4571.483,4824.8833,4889.3325,3054.424,2008.0052
1323.4104,1389.3229,1606.0776,1403.9731,1922.5563,3666.217,4304.4863,4535.819,4602.589,2971.219,1995.7606
1329.4701,1397.644,1614.2542,1415.5245,1930.7073,3649.2588,4279.621,4512.541,4578.136,2968.445,2002.6979
1326.3662,1392.3503,1608.7676,1407.9835,1925.6204,3655.7834,4289.1216,4520.026,4587.494,2968.692,1998.3597
1653.8729,1776.4009,1973.7208,1900.4685,2239.4614,3175.5442,3512.6772,3693.2466,3659.9521,2845.5298,2223.6382
1250.0221,1345.0093,1594.6271,1369.5979,1914.6084,3809.6013,4500.7554,4810.204,4765.886,2910.426,1951.8094
1326.8977,1412.1913,1659.066,1472.8842,2007.2205,3782.355,4406.686,4698.144,4660.1885,2992.8281,2065.5198
1257.0228,1340.6515,1547.4216,1359.9988,1825.8462,3507.886,4124.305,4412.7427,4360.686,2683.7637,1831.8726
1424.8148,1491.538,1705.521,1559.0315,2018.0585,3446.4841,3982.3142,4184.6997,4215.3096,2963.9497,2140.8406
1973.884,2090.2224,2272.74,2250.1838,2529.73,3230.7952,3492.3894,3652.0737,3584.0608,2952.8982,2420.7043
1308.5103,1371.9114,1604.993,1375.1814,1924.684,3856.5056,4580.3945,4834.947,4899.931,3056.186,2005.8665
1675.9807,1820.7394,2020.9562,1948.429,2293.7954,3236.0876,3569.4927,3752.987,3717.1711,2877.6873,2225.9358
1343.4956,1430.3872,1624.9192,1475.9672,1895.7505,3348.344,3889.0867,4132.614,4089.4746,2697.02,1939.8231
1680.4376,1824.4792,2025.2583,1952.8577,2302.0076,3245.7927,3577.4277,3760.5747,3725.4844,2881.3872,2225.048
1672.6882,1812.2627,2012.3701,1939.3397,2281.564,3222.0273,3555.7117,3738.6755,3704.1016,2870.3357,2225.4302
1426.9291,1536.1477,1732.6553,1621.4719,2007.4502,3314.4285,3804.7393,4043.4866,4000.18,2813.8167,2077.2046
1322.9052,1408.4707,1650.6388,1465.1686,1991.2875,3748.7827,4368.2417,4659.11,4617.794,2960.3208,2048.2617
1261.6449,1343.7272,1549.5088,1363.4738,1826.8446,3493.462,4102.552,4387.9453,4337.722,2676.4773,1831.6846
1253.3995,1350.4241,1597.0438,1376.3387,1915.8563,3786.6196,4470.4146,4774.6133,4732.3276,2902.5403,1952.5555
1425.2605,1490.4188,1706.4077,1557.1483,2017.9742,3456.0264,3995.7214,4203.1587,4228.765,2964.7622,2138.7646
1315.4786,1390.4382,1568.8438,1455.2306,1847.9912,3315.4026,3882.7473,4126.521,4094.853,2715.079,1940.7993
1670.8348,1802.6001,2001.5143,1927.9329,2275.6294,3214.314,3547.7175,3726.7502,3696.7742,2869.2317,2229.36
1699.4182,1840.6671,2043.3301,1969.8353,2323.222,3271.9673,3602.8062,3782.7458,3748.8342,2892.4849,2220.9404
1385.9662,1469.8652,1715.6925,1548.8915,2034.1686,3689.401,4306.715,4636.0923,4591.9844,3091.8892,2144.8425
1704.524,1843.6019,2047.1049,1973.9642,2327.6504,3274.446,3604.2224,3783.6494,3748.7676,2894.7085,2221.4192
1705.2078,1838.8809,2042.8301,1968.732,2323.6428,3275.177,3604.84,3786.3801,3749.5334,2891.3496,2216.0894
1303.8937,1370.1022,1607.3458,1371.3411,1929.1273,3882.867,4609.5205,4872.243,4932.4893,3065.6816,2005.9008
1580.4124,1707.4124,1956.6221,1823.507,2305.0193,3631.663,4099.11,4276.4194,4308.844,3100.274,2287.646
1713.5205,1849.1111,2053.7742,1979.5865,2337.5415,3285.422,3613.7993,3791.9,3755.58,2898.755,2217.8433
1948.8932,2064.937,2247.5938,2214.919,2502.47,3228.7075,3497.6282,3661.5225,3593.376,2930.1255,2398.011
1266.872,1346.0245,1549.9742,1366.1356,1824.7241,3472.1443,4072.453,4356.2515,4304.971,2663.6582,1828.0765
1318.318,1402.9562,1639.8165,1455.4144,1973.1274,3715.886,4330.6523,4617.448,4576.098,2924.4856,2027.9742
1720.56,1853.9866,2059.4558,1984.8735,2344.9155,3291.0269,3618.6643,3794.831,3758.0366,2901.6013,2217.401
1426.5469,1489.7494,1706.3021,1555.1049,2016.6909,3459.0532,3999.4062,4213.014,4234.509,2961.945,2136.3196
1672.4265,1801.2183,2000.2632,1925.857,2273.6936,3207.3472,3539.0269,3714.7712,3686.8342,2866.5496,2231.5076
1301.7427,1371.5524,1610.89,1372.9237,1934.9336,3896.7625,4623.5806,4887.2397,4948.7866,3072.1582,2008.0809
1728.533,1858.9271,2064.4495,1990.3744,2352.498,3294.6257,3622.228,3794.4675,3757.674,2904.6846,2217.543
1257.1328,1356.0251,1597.8431,1382.3798,1914.9445,3760.0503,4434.2812,4730.6177,4693.0625,2893.0679,1952.8625
1423.135,1527.7417,1723.761,1609.7551,1999.5822,3322.1304,3818.1396,4053.495,4013.148,2807.4822,2066.9585
1340.8539,1425.4891,1618.0258,1468.4891,1887.6493,3331.951,3874.5447,4130.996,4076.0603,2681.7458,1929.0643
1738.0609,1862.2687,2069.4695,1995.2389,2359.1633,3299.4167,3627.5908,3799.34,3759.6123,2909.3044,2218.199
1403.7698,1487.1531,1734.0374,1568.0485,2055.1404,3702.3958,4316.9917,4643.829,4599.689,3106.6172,2161.0276
1272.6091,1348.7634,1549.6946,1368.9529,1822.316,3446.6433,4037.7517,4314.4004,4266.1816,2648.492,1823.831
1299.6578,1370.9556,1611.8416,1371.3514,1937.9954,3908.2112,4637.483,4904.5825,4965.011,3075.572,2007.9795
1427.5573,1489.4089,1705.1512,1552.941,2015.7021,3463.2354,4003.253,4211.118,4240.041,2959.1204,2134.6484
1746.2827,1877.1262,2084.771,2012.4421,2374.0042,3307.854,3632.0168,3805.815,3763.7441,2922.4631,2228.156
1752.1453,1883.549,2091.0835,2020.3833,2381.997,3312.1255,3634.0583,3811.5874,3764.0117,2935.1873,2239.5894
1675.1699,1802.4445,2001.4983,1926.3616,2276.2659,3205.74,3533.4824,3707.1023,3680.4912,2868.0117,2236.4749
1925.1727,2040.8413,2222.3472,2181.2188,2474.6658,3225.2444,3500.4946,3663.3513,3599.997,2907.6003,2377.0256
1582.3988,1702.4924,1951.245,1815.669,2297.6187,3633.162,4105.897,4287.9507,4316.0713,3097.062,2279.935
1755.167,1890.6754,2097.233,2027.9335,2387.3408,3312.0273,3630.463,3809.2375,3759.5317,2945.7607,2251.3752
1297.7638,1366.6924,1608.162,1366.6672,1936.8047,3910.1018,4640.248,4912.289,4969.554,3073.5117,2004.693
1280.114,1351.3485,1549.3456,1371.321,1819.4327,3422.3567,4005.8206,4275.493,4230.024,2633.8303,1819.3286
1311.0187,1395.6842,1622.776,1442.2913,1940.5526,3655.7222,4263.2495,4540.1133,4496.6743,2852.0247,1989.1877
1260.0819,1359.0281,1595.7913,1385.096,1910.7035,3737.8164,4406.3584,4695.119,4662.647,2882.9338,1950.1918
1418.4507,1520.1033,1716.1863,1599.868,1991.6106,3329.718,3829.083,4064.5603,4025.5173,2802.1472,2057.5125
1428.5052,1488.4941,1704.8759,1550.4708,2014.3444,3463.126,4004.5576,4216.1494,4239.847,2956.7227,2134.1848
1340.1003,1423.9813,1616.0508,1465.5886,1885.2924,3326.7136,3872.476,4129.469,4074.5764,2676.4043,1924.4819
1766.8633,1906.654,2112.9744,2048.4382,2404.631,3309.0063,3621.031,3801.909,3746.346,2972.281,2283.7988
1688.4656,1826.2155,2026.4944,1952.0688,2308.504,3233.67,3558.648,3732.2014,3704.0818,2886.6208,2242.1042
1295.6705,1363.194,1604.4019,1363.7103,1932.896,3903.5608,4631.965,4904.514,4961.819,3067.3591,1999.6396
1772.1967,1913.0361,2119.206,2057.9924,2413.2578,3299.0361,3603.084,3789.1218,3727.9412,2986.0198,2304.6663
1308.397,1392.6206,1614.3584,1437.8254,1927.1891,3623.268,4228.5264,4496.789,4457.65,2821.0637,1973.8359
1779.4315,1924.2084,2130.5803,2074.8438,2423.641,3282.5989,3575.6938,3761.763,3699.6348,2999.4749,2328.709
1679.5569,1802.3684,2001.6544,1925.4028,2280.9358,3209.4314,3535.0986,3710.689,3681.645,2869.707,2238.4436
1430.0099,1488.965,1705.8809,1550.1051,2014.6407,3464.5408,4008.163,4218.7676,4242.137,2955.042,2134.0562
1783.9514,1935.0941,2140.5994,2091.5913,2431.725,3259.596,3543.655,3721.862,3665.3545,3008.3274,2351.8918
1294.5078,1360.7604,1600.7988,1361.9073,1930.1632,3892.4658,4616.882,4886.2554,4946.189,3061.4146,1997.2041
1691.431,1824.5222,2025.4702,1950.3842,2309.8315,3235.8516,3558.7976,3734.7075,3704.9426,2886.9087,2242.7275
1338.8693,1423.1365,1614.8162,1463.7993,1884.3057,3328.6768,3876.43,4122.963,4079.0957,2675.098,1921.5905
1900.6375,2017.0424,2197.8367,2148.7727,2447.517,3223.678,3506.345,3668.1245,3609.9282,2889.3926,2357.8208
1789.9901,1948.941,2152.5212,2110.0823,2440.254,3238.5984,3514.5745,3678.3245,3635.035,3017.0781,2374.0034
1307.7373,1392.4968,1609.2568,1436.1586,1916.6559,3588.2358,4189.1006,4452.9937,4412.5537,2791.786,1960.2446
1262.7544,1360.7234,1595.7,1386.5719,1909.7024,3724.8127,4389.822,4678.717,4644.6885,2876.3164,1949.403
1414.7306,1514.7574,1710.9684,1592.6049,1985.8054,3333.5686,3834.827,4070.0,4032.007,2798.2905,2050.706
1582.0725,1697.5824,1944.2877,1808.4514,2287.7456,3636.1409,4115.8203,4293.2256,4326.9253,3094.368,2270.9917
1793.4653,1951.8839,2155.8916,2117.5771,2440.236,3214.2188,3477.6985,3646.6707,3594.4058,3018.6938,2390.5686
1293.2604,1358.279,1596.6045,1360.6418,1926.6307,3874.6523,4595.248,4865.974,4923.2334,3054.1714,1994.457
1297.3137,1372.6185,1565.9258,1393.941,1830.556,3391.6426,3955.3037,4219.0483,4171.4,2620.6028,1819.6934
1431.2646,1493.1265,1709.6218,1554.4935,2017.6382,3467.3103,4009.8936,4217.8843,4241.948,2956.6692,2137.065
1797.6766,1952.8424,2156.7966,2122.5806,2437.0288,3184.584,3438.154,3604.962,3553.403,3014.6162,2404.8137
1308.1542,1393.1156,1605.9562,1434.4425,1908.8756,3561.2966,4156.105,4416.5054,4376.659,2767.6755,1949.2096
1698.0815,1830.8643,2032.8625,1956.7286,2317.81,3244.636,3567.0583,3746.296,3712.7722,2890.5293,2244.064
1442.3511,1543.9083,1792.7844,1630.736,2110.472,3726.8054,4330.821,4653.297,4606.3535,3140.4976,2199.0286
1801.4187,1950.0216,2152.0537,2123.277,2428.6567,3150.0159,3396.5117,3558.22,3509.9836,3007.09,2415.2375
1685.9807,1802.3384,2003.6902,1925.7999,2286.315,3218.4207,3542.6553,3724.5012,3690.681,2874.5403,2241.2905
1310.7473,1396.1614,1606.0842,1436.8988,1903.2211,3535.121,4122.9204,4381.5557,4341.848,2743.837,1937.8116
1805.7642,1940.1436,2139.9714,2115.2615,2413.83,3117.2983,3358.292,3510.1506,3469.2976,2994.3105,2418.5107
1336.8165,1421.9912,1615.0684,1462.191,1885.9229,3340.6624,3889.112,4133.0024,4093.1267,2680.1455,1921.677
1432.7001,1498.4789,1714.6467,1559.774,2020.5217,3469.5862,4011.612,4220.94,4243.155,2959.217,2139.648
1411.6178,1510.6068,1706.9364,1587.483,1979.9498,3332.486,3835.6838,4070.3115,4033.8342,2795.7578,2045.2999
1305.1484,1387.377,1579.5541,1410.1461,1839.2245,3381.993,3939.166,4204.4434,4151.711,2616.4382,1820.4453
1264.4425,1359.7434,1593.4093,1385.0361,1906.512,3717.3293,4381.9517,4664.006,4635.676,2868.7224,1946.3481
1314.2253,1399.1326,1606.355,1438.2476,1898.9381,3509.2795,4088.1418,4351.834,4306.7285,2723.3286,1927.2896
1879.5052,2001.7509,2183.3647,2128.1792,2428.7136,3232.3098,3524.9165,3690.2498,3632.2393,2878.6523,2340.8992
1319.3699,1404.4521,1609.0134,1442.538,1900.6056,3488.6562,4057.4446,4319.111,4274.046,2711.3652,1923.4142
1291.2626,1358.7316,1594.3625,1362.7649,1923.3508,3837.5352,4546.5703,4813.9253,4874.2017,3042.6204,1992.8087
1389.2786,1487.6711,1694.1548,1547.0531,1987.1508,3392.4707,3881.489,4129.536,4081.0784,2737.396,2000.0988
1326.4187,1415.8414,1617.0122,1454.5137,1906.1458,3459.519,4012.9824,4266.0244,4226.415,2700.585,1924.2152
1414.9954,1523.4631,1727.3198,1594.8994,2016.9807,3339.2598,3799.514,4027.6948,3993.486,2752.6865,2038.6807
1379.4158,1477.0626,1682.4059,1532.3292,1974.2299,3399.238,3897.3223,4140.5854,4098.307,2726.306,1985.1304
1805.9479,1924.3735,2124.557,2105.2717,2403.2476,3100.6814,3343.9614,3476.5327,3450.8987,2993.5188,2426.9192
1370.0059,1467.996,1671.7584,1520.1377,1961.3564,3402.9988,3907.1914,4152.0327,4109.3438,2717.5186,1972.1727
1421.9515,1532.9341,1737.3115,1607.7817,2026.7958,3327.056,3777.9563,4014.2637,3972.7795,2757.3694,2050.3542
1360.1227,1457.8381,1660.3799,1506.7767,1947.0275,3403.4248,3914.8293,4168.9424,4117.6826,2707.1682,1958.9463
1341.9725,1439.9089,1639.5304,1484.0455,1924.7892,3418.1313,3946.3428,4191.6797,4153.376,2697.4182,1939.1636
1702.8596,1834.5562,2037.393,1959.5438,2321.249,3252.024,3575.1638,3758.4695,3721.5725,2892.428,2244.528
1802.6678,1931.5461,2130.445,2114.282,2407.9514,3104.5234,3350.296,3483.065,3456.386,2993.5305,2426.5474
1434.4242,1502.0204,1718.979,1564.4095,2023.3052,3471.367,4012.2363,4228.6895,4247.1626,2961.4236,2142.8845
1290.0187,1359.8008,1595.5363,1364.7751,1922.1741,3822.9275,4526.947,4795.4053,4853.4966,3036.5415,1991.2477
1428.6282,1542.7274,1746.8716,1621.1838,2037.4572,3316.537,3756.6282,3991.504,3950.7747,2762.2585,2062.3135
1464.3289,1577.5409,1826.7944,1668.2512,2144.0583,3728.5486,4319.199,4637.4497,4589.609,3156.1729,2222.9648
1335.5566,1421.6622,1618.0134,1461.2731,1889.378,3360.4954,3913.2783,4159.372,4119.15,2688.4849,1922.8816
1282.7018,1359.0656,1528.0012,1403.1959,1783.9596,3304.958,3896.9946,4141.689,4117.1343,2644.0176,1867.0754
1315.9154,1404.1826,1595.4177,1429.437,1853.5834,3373.434,3925.256,4190.2197,4133.1206,2614.9358,1824.3898
1797.4825,1946.3922,2145.5828,2131.2,2423.2954,3136.3252,3392.884,3522.3374,3496.8618,3006.4446,2428.7332
1434.3561,1550.902,1755.5709,1632.6206,2046.7467,3307.3298,3740.9946,3971.958,3934.4163,2767.481,2073.164
1692.6422,1810.233,2012.4045,1932.6774,2295.1663,3228.329,3551.15,3737.0667,3699.26,2875.997,2239.9941
1436.081,1503.2433,1720.1715,1565.4901,2024.5571,3474.6558,4018.1838,4237.8228,4252.1147,2963.5525,2144.7083
1440.2712,1558.8667,1763.9438,1644.1467,2054.2197,3293.7446,3718.7102,3949.5125,3911.0193,2770.626,2082.5576
1791.1129,1971.8795,2173.2778,2161.3833,2451.0063,3187.4897,3455.038,3591.55,3558.6191,3029.6729,2433.7231
1446.331,1566.4723,1772.0309,1655.1442,2061.0886,3287.063,3704.7886,3930.188,3896.54,2776.812,2092.0415
1779.535,1988.6256,2191.9995,2179.677,2469.3909,3230.1921,3507.9983,3659.1304,3612.9563,3043.93,2434.136
1437.7592,1504.7914,1721.9094,1567.1742,2025.8673,3475.8545,4020.6453,4244.297,4254.7183,2964.9766,2146.7095
1326.3353,1415.9205,1605.7103,1443.9866,1863.8125,3358.6086,3903.164,4161.6406,4106.65,2610.9094,1827.715
1576.0642,1680.0892,1925.9341,1786.4965,2267.489,3649.1418,4144.5986,4328.743,4358.1777,3094.0898,2254.2502
1712.4263,1846.0199,2048.7737,1969.8141,2333.5725,3259.6978,3584.3235,3772.1987,3728.6538,2894.358,2245.907
1334.737,1420.8694,1620.5668,1459.8752,1893.7705,3379.6804,3936.0315,4185.863,4144.486,2699.678,1925.8174
1451.3301,1570.9497,1777.2517,1662.413,2067.114,3284.4136,3697.5977,3920.7102,3890.0889,2784.2156,2100.8062
1488.2275,1604.7958,1854.5145,1700.0023,2174.3186,3725.275,4303.8105,4614.4365,4568.4043,3168.0256,2241.49
1405.6122,1502.0724,1697.6005,1573.9019,1968.6613,3333.4534,3840.6514,4070.4429,4039.258,2790.086,2033.4036
1759.898,1981.1406,2185.7083,2170.2473,2460.5017,3257.9429,3553.1914,3713.1045,3663.1465,3040.6511,2423.3103
1438.878,1506.5137,1722.453,1568.4857,2026.8674,3472.2698,4016.233,4241.003,4251.57,2963.6755,2147.6492
1266.74,1354.7753,1590.3698,1376.1168,1900.2084,3718.5251,4386.47,4680.271,4639.2334,2857.3896,1939.2448
1700.1478,1820.5114,2021.4185,1940.799,2305.6445,3233.1807,3557.3577,3741.2654,3703.2612,2876.9702,2241.7405
1272.0654,1347.3036,1513.2266,1383.9778,1761.4355,3298.7637,3898.568,4142.717,4118.483,2619.5728,1842.9077
1289.986,1354.8236,1595.9492,1359.7909,1924.2284,3813.4912,4506.1045,4767.5425,4829.4443,3019.555,1978.9819
1738.9644,1950.3105,2153.8315,2132.8667,2425.9966,3261.4924,3570.0615,3735.9749,3684.1907,3019.0063,2403.5005
1337.0461,1427.4153,1615.3295,1458.3312,1873.4702,3343.0322,3876.5571,4127.9434,4077.008,2607.7336,1831.6396
1440.1583,1510.2676,1724.9287,1572.229,2028.4901,3468.4668,4009.9111,4234.869,4247.1885,2962.9766,2150.2424
1290.4968,1357.3472,1601.1637,1363.1572,1930.644,3821.7825,4509.561,4764.9673,4830.8833,3022.7698,1981.436
1464.6895,1576.5742,1790.5947,1675.0182,2090.142,3302.3538,3715.838,3945.6165,3908.8826,2817.334,2127.8398
1403.9431,1499.5697,1694.5364,1570.2327,1966.3833,3333.1929,3840.8586,4068.0552,4040.2444,2791.657,2032.0322
1513.1484,1629.5687,1878.4471,1729.436,2201.7668,3715.7422,4279.4385,4583.5933,4539.1475,3179.4114,2260.0854
1716.7512,1907.0403,2110.083,2083.0642,2382.8804,3259.0793,3580.9778,3754.586,3699.0093,2997.2874,2384.187
1573.5834,1672.6238,1917.866,1777.3605,2258.5483,3650.1592,4152.7524,4334.4434,4367.2915,3092.8772,2247.602
1440.9731,1513.4307,1726.4807,1575.3695,2029.4685,3462.634,4003.662,4222.073,4239.8096,2961.3374,2151.39
1720.6624,1848.8324,2049.75,1969.5801,2338.2173,3261.3499,3587.56,3769.1414,3728.7798,2893.764,2247.2927
1267.7694,1354.1804,1590.5709,1374.1208,1899.7285,3723.2976,4391.77,4684.725,4644.2856,2856.108,1937.9633
1469.372,1580.0475,1795.1729,1680.9766,2097.877,3304.0164,3714.379,3941.9133,3908.4219,2828.594,2138.4211
1290.8314,1360.1709,1607.1505,1366.8763,1937.8763,3830.298,4514.1685,4774.0845,4837.6436,3027.5542,1984.9061
1348.4196,1441.024,1627.5721,1474.2946,1886.399,3333.5117,3856.7424,4103.3374,4054.4807,2608.5652,1838.2406
1817.642,1948.7864,2131.3557,2057.686,2363.097,3271.1003,3602.3667,3786.669,3723.5798,2849.6128,2282.3813
1695.2552,1873.0164,2075.0474,2042.1875,2346.7021,3263.9224,3602.4866,3777.93,3724.1296,2978.9072,2362.8389
1442.2782,1515.4775,1727.9164,1578.0602,2030.5038,3452.6265,3993.7896,4213.112,4225.2485,2958.392,2152.8452
1472.7192,1584.3619,1802.1897,1688.2755,2107.4775,3311.292,3720.7063,3951.408,3918.0684,2843.6304,2150.2627
