Longitude,Latitude,UHI Index
-77.22752,39.16474167,0.96258897
-77.22750667,39.12995167,1.0204303
-77.227405,39.123365,1.0090095
-77.22704333,39.13031333,1.0005531
-77.22701167,39.12785833,1.0057392
-77.22691667,39.06877667,0.99464387
-77.22671167,39.15595333,1.0092472
-77.22662167,39.12305167,1.0075822
-77.22648667,39.14174833,0.9992463
-77.226445,39.12298833,1.0071267
-77.22626667,39.13114333,0.99919057
-77.22621333,39.12291833,1.0066671
-77.22617333,39.08477833,1.000509
-77.22617167,39.13124833,0.99661386
-77.22594333,39.09947833,0.99422413
-77.22573833,39.122785,1.0047785
-77.22567167,39.08489333,1.0065322
-77.22564667,39.14173167,0.99776334
-77.22562,39.12272667,1.007803
-77.225475,39.15651833,1.0091779
-77.225305,39.07119167,0.9915637
-77.22513667,39.12579,1.0153841
-77.22512167,39.12573,1.0153841
-77.22503667,39.190605,0.96916866
-77.22498667,39.12336333,1.0087278
-77.22491833,39.123525,1.008916
-77.22491333,39.10016833,1.0062224
-77.22489167,39.12542667,1.0079498
-77.22488,39.19099667,0.96760726
-77.22481333,39.12543167,1.0097493
-77.22478833,39.127105,1.0044974
-77.22477167,39.19144333,0.96499676
-77.224585,39.19265667,0.991936
-77.22458333,39.085145,1.0061692
-77.224545,39.07220667,1.0010396
-77.22451333,39.19321833,0.96129584
-77.22444833,39.19525333,0.96754265
-77.22443167,39.13301833,1.0182123
-77.22443,39.12378667,1.0068511
-77.22442667,39.10071667,1.0268363
-77.22440333,39.14177833,1.0047338
-77.22436667,39.19052167,0.994399
-77.22433333,39.10088833,0.9985793
-77.22428833,39.141995,0.9993679
-77.22427667,39.13334833,1.0161426
-77.22422,39.14252333,1.0079858
-77.22413833,39.10139,1.0017905
-77.22411,39.12506667,1.0047575
-77.224035,39.10219167,0.9962944
-77.22402333,39.14303333,1.0024875
-77.22401833,39.124915,1.0141805
-77.223975,39.15721833,0.99274975
-77.223675,39.12430167,1.0098388
-77.223465,39.19039167,0.99442774
-77.22346167,39.13580167,1.0332763
-77.22342,39.13592833,1.0082023
-77.223355,39.10309167,1.0087234
-77.22312,39.13681333,1.0059576
-77.22309,39.10309333,1.0203146
-77.22283167,39.13768333,1.0183281
-77.22262333,39.13828667,1.030481
-77.222445,39.08561833,1.0116057
-77.22232,39.13915,1.0053048
-77.22227,39.10297167,1.0227422
-77.221895,39.15820333,1.0083
-77.22187333,39.14033833,1.0312186
-77.22183167,39.07162333,0.99783677
-77.22165833,39.140865,1.0049167
-77.221625,39.14269333,1.0184774
-77.22124667,39.07151667,0.9897257
-77.22118167,39.142125,1.0043248
-77.22088833,39.14247833,1.0148292
-77.22083167,39.19665333,0.9905155
-77.22075167,39.15869833,1.010383
-77.22060333,39.14240833,1.0138785
-77.220535,39.10287667,1.0293566
-77.22036167,39.10324333,1.0265962
-77.22023667,39.08608333,0.99202555
-77.21999833,39.14246167,1.0237553
-77.21992333,39.08617333,1.0018506
-77.219775,39.142405,1.0027745
-77.21933333,39.10543667,0.9981394
-77.219285,39.08633333,1.0057545
-77.219165,39.07126167,0.98803544
-77.21906667,39.18960667,0.99208134
-77.21877833,39.18945667,0.9787597
-77.21876,39.15961833,1.0258942
-77.21849333,39.08645833,1.0257906
-77.21820167,39.18897333,0.9764508
-77.218015,39.18874333,0.9933753
-77.217905,39.14170167,1.0115875
-77.21786,39.10850833,1.0223391
-77.217465,39.1094,1.000425
-77.21693,39.15995833,1.0132087
-77.21682333,39.07059,0.99884933
-77.216815,39.11826667,1.0149465
-77.21681,39.118135,0.99406
-77.21678167,39.06980667,0.9999698
-77.21675667,39.118945,1.020141
-77.21671833,39.15996833,1.0130353
-77.21670667,39.11761167,1.0165358
-77.21654,39.14135667,1.0300175
-77.21652,39.18783167,0.99241465
-77.21650833,39.12020333,1.0158422
-77.21649167,39.06926833,1.0002002
-77.21639833,39.116865,0.9970823
-77.216395,39.141295,1.0089097
-77.216245,39.19746667,0.96763235
-77.21624167,39.08727,1.0052087
-77.21621333,39.06897,1.0020843
-77.216085,39.15993,1.0089952
-77.21607833,39.116155,0.99960667
-77.215975,39.15963167,1.0048485
-77.21595333,39.12168667,1.0103675
-77.2159,39.11572833,1.0068543
-77.21582667,39.10957,0.9968233
-77.21573833,39.15938,1.0078605
-77.21546,39.12265167,1.0225494
-77.214965,39.06874833,1.0041174
-77.21489167,39.123465,1.0225908
-77.214195,39.08914333,0.9981866
-77.21386333,39.11527167,1.0153317
-77.21385167,39.15813333,1.0160867
-77.213835,39.14054833,1.0300034
-77.21334833,39.1406,1.0162477
-77.21294,39.18576333,0.96537656
-77.212785,39.09050333,1.0046736
-77.21254833,39.06840833,0.9997881
-77.21236,39.09091,1.0071799
-77.21235333,39.14044833,1.0113615
-77.212165,39.14057,1.0355363
-77.21199333,39.14056167,1.0069603
-77.21199,39.12572667,1.014188
-77.21192167,39.11525167,1.0034773
-77.21173667,39.12589,1.0259464
-77.21156333,39.19860333,0.97278357
-77.21133833,39.184665,0.9691896
-77.21126833,39.18460167,0.9691896
-77.21117167,39.18449667,0.9691013
-77.21114167,39.184455,0.9691013
-77.21098333,39.19892833,0.95854235
-77.21097333,39.18421333,0.9722975
-77.21076167,39.107745,1.0093919
-77.210715,39.12655,1.0045801
-77.21054833,39.140565,1.0255234
-77.21054,39.15556167,1.0089352
-77.21051167,39.182815,1.0057197
-77.21030167,39.18170667,0.99838346
-77.2103,39.07860333,1.0054173
-77.21024833,39.20028333,0.98504055
-77.21012,39.17689833,0.96894306
-77.210075,39.176495,0.99728614
-77.21006333,39.07642167,0.99737155
-77.209935,39.17970167,0.97094584
-77.20985333,39.15499333,1.00897
-77.20983,39.079745,1.0095823
-77.20975,39.07980167,1.007523
-77.20954,39.07644667,1.0065935
-77.20940333,39.06737333,0.98528683
-77.2092,39.17546333,0.9844626
-77.20917833,39.12764333,1.0078069
-77.209165,39.07645167,1.0064403
-77.20908,39.115595,1.007064
-77.20905667,39.14056,1.0263144
-77.209,39.154245,0.9989401
-77.208985,39.12781167,1.0042627
-77.20893,39.17518333,0.9844657
-77.208865,39.115885,1.0225544
-77.20884667,39.20201333,0.98585767
-77.20878667,39.09516333,1.0105869
-77.20868833,39.140415,1.025217
-77.20867833,39.17161,1.0024153
-77.20865,39.15343333,1.0083085
-77.2086,39.153235,1.0084412
-77.20857333,39.17469,1.0047009
-77.20849833,39.10620833,0.9970553
-77.20841833,39.14053167,1.0047122
-77.20838667,39.17261167,0.9909486
-77.20827167,39.17395,1.0040193
-77.20823,39.173495,0.98878664
-77.2081,39.10599833,1.005224
-77.20809833,39.17038833,1.0028933
-77.20806667,39.11633333,1.0182698
-77.20798,39.12889333,1.0068649
-77.207965,39.06777667,0.99315953
-77.20783,39.06819333,0.99161196
-77.207705,39.096545,1.0014108
-77.207685,39.068725,0.99666333
-77.20763,39.06893167,0.9931511
-77.20756167,39.14046667,1.0020059
-77.207545,39.07621667,0.9987773
-77.20753333,39.07611833,0.9987773
-77.20750333,39.06946833,0.99503
-77.207435,39.14034167,0.9948344
-77.20735,39.073865,0.9938448
-77.207335,39.203875,0.96862495
-77.20731167,39.10626333,1.0171652
-77.20729833,39.07323,0.99797493
-77.20729,39.07310833,0.9906378
-77.20724167,39.20396167,0.96862495
-77.207025,39.07102,0.99291253
-77.207005,39.07081333,0.997133
-77.20694167,39.140405,1.0186487
-77.20693667,39.10629833,1.0171515
-77.20691333,39.13043833,0.9926527
-77.20683167,39.08215,0.99967164
-77.20678667,39.14039167,1.021624
-77.20671,39.11633,1.015014
-77.20663333,39.14037667,1.021624
-77.20621167,39.14019333,1.0007907
-77.206005,39.09691833,1.0038345
-77.20600167,39.116355,1.0131283
-77.20592833,39.13497167,1.0016277
-77.20590833,39.13488667,1.0016277
-77.20586833,39.14026167,1.0299371
-77.20583,39.203475,0.95461386
-77.20574667,39.137165,1.0087779
-77.20572833,39.20339,0.95461386
-77.20572333,39.13755667,1.0140343
-77.20572,39.082735,1.0001997
-77.20567667,39.09688167,1.013941
-77.20565333,39.13502833,1.0256892
-77.20563833,39.08427167,1.0076822
-77.20559,39.13478167,1.0193197
-77.205515,39.16988833,1.0047694
-77.20550833,39.13652167,1.0066808
-77.20548333,39.08392167,0.9998515
-77.20543,39.137405,1.0277685
-77.20542833,39.10153,0.99921393
-77.20540667,39.13765333,1.0060704
-77.205405,39.101145,0.9990304
-77.205395,39.11636167,1.0076399
-77.205395,39.13778,1.0033362
-77.20538167,39.13919,0.9986991
-77.205375,39.138305,1.003519
-77.20537167,39.16986,1.0106428
-77.20535833,39.08294833,1.0023996
-77.20534333,39.1393,1.0140036
-77.20531667,39.10160833,0.99149007
-77.20526167,39.10072833,0.99522936
-77.20512667,39.14018,1.0073756
-77.205085,39.116345,1.0076346
-77.20508,39.08313333,1.0003234
-77.20501667,39.13978,1.0220387
-77.20496333,39.13991833,1.0220387
-77.20482167,39.16878667,0.99176216
-77.20478333,39.09677167,1.0029306
-77.20478167,39.11629167,1.0099235
-77.204775,39.099275,1.0010518
-77.20462667,39.098885,1.001563
-77.20455333,39.16968333,0.99056077
-77.20434833,39.201835,0.96489596
-77.204315,39.13430667,1.0116444
-77.204105,39.0967,1.0099614
-77.20406333,39.201525,0.96493536
-77.20398,39.16404667,0.9981808
-77.20397667,39.158365,1.008883
-77.203915,39.091615,1.0154227
-77.20390167,39.06359,0.98928314
-77.203885,39.09691167,1.0056564
-77.20385667,39.09678,1.0056543
-77.203705,39.11584167,1.0126206
-77.20368333,39.15859833,1.0118694
-77.20366,39.06308833,0.98856264
-77.20359333,39.11575667,1.0050155
-77.20354833,39.06285667,0.99508095
-77.203475,39.13360333,1.0088422
-77.20342,39.02645667,1.0048248
-77.20339833,39.06255833,0.99824315
-77.20335167,39.06433667,0.9967758
-77.203235,39.062235,0.9878074
-77.20322167,39.060065,0.98072094
-77.20318333,39.02635333,1.0066017
-77.20317167,39.05592833,0.99061555
-77.20316833,39.06045333,0.980577
-77.203155,39.08370667,1.0088663
-77.20315167,39.10685,1.0099438
-77.20308667,39.15667667,1.0058155
-77.20305667,39.09229667,1.0226007
-77.20305167,39.02722,0.9965602
-77.20301167,39.09259667,1.0245664
-77.20299667,39.09236333,1.0226007
-77.20298833,39.06480667,0.99028325
-77.20280167,39.15944667,1.0035356
-77.202735,39.11508,0.99711746
-77.20267,39.02618333,1.0086261
-77.20265667,39.088345,1.0005319
-77.20254667,39.159805,0.9925835
-77.202545,39.13266,1.000204
-77.20253667,39.02753,0.99030745
-77.20251167,39.08819833,0.99918383
-77.20249667,39.065035,0.9873445
-77.20249167,39.09309833,1.0213215
-77.20247333,39.15992833,1.0000153
-77.20246667,39.11486833,1.0023057
-77.20243833,39.094335,1.0173067
-77.20241,39.05630667,0.9830214
-77.20234,39.06500833,0.9873445
-77.20233167,39.13226,1.0046781
-77.20232167,39.08806167,1.005418
-77.20222667,39.08969167,1.0137966
-77.20219833,39.16185167,0.9996737
-77.202175,39.094845,1.00853
-77.20215333,39.09008,1.0115883
-77.20214,39.16161,1.0000572
-77.20212,39.106265,1.0172719
-77.20209833,39.16136333,0.9971959
-77.202085,39.161245,1.00125
-77.20206,39.08364667,1.0055197
-77.20202333,39.10610167,1.0017809
-77.20200833,39.15562,1.0025781
-77.201995,39.13135833,1.00461
-77.20189333,39.13106333,0.99242216
-77.20186167,39.02899667,0.9968759
-77.201695,39.10555167,1.0094949
-77.20165167,39.10547667,1.0094949
-77.20162,39.155245,0.9983079
-77.20157833,39.05413667,0.9824974
-77.20157833,39.13018333,1.0040587
-77.20150667,39.08370167,1.0098222
-77.20144167,39.08748833,1.0097365
-77.20142833,39.15505667,0.99829334
-77.20140833,39.05976333,0.9832804
-77.20139,39.12980333,1.0106239
-77.20138,39.10518167,1.0185243
-77.20136,39.053915,0.97555995
-77.20131667,39.08734333,1.0050397
-77.20129167,39.05973167,0.9832804
-77.20129167,39.08515667,1.011706
-77.20125167,39.12958167,1.0087972
-77.20121833,39.08553167,1.0095923
-77.20120667,39.10200667,1.0060253
-77.20119,39.06460833,0.99237627
-77.201125,39.05347833,0.9729787
-77.2011,39.0858,1.0056602
-77.20098833,39.08617333,1.0000395
-77.20097833,39.08421167,1.0012981
-77.20094167,39.086535,1.0054005
-77.20084833,39.08402333,1.0044602
-77.20083833,39.10421833,1.0030457
-77.20073333,39.052035,0.9959002
-77.20071667,39.05196,0.9959002
-77.200645,39.11358833,1.01104
-77.20060833,39.10187833,0.9952689
-77.20059667,39.05954167,0.99456215
-77.20059167,39.05145667,0.98500735
-77.20056333,39.06434667,0.9789777
-77.20056,39.05805833,0.9942882
-77.200535,39.05815167,0.9942882
-77.200485,39.05112,0.9865608
-77.20046833,39.12865333,1.0028557
-77.20045167,39.05842833,0.998921
-77.20044167,39.10362167,1.0087656
-77.20040167,39.10193,0.9970567
-77.20039833,39.10356333,1.0043098
-77.20034667,39.05066833,0.9786199
-77.20028833,39.064235,0.9914513
-77.20026667,39.03123,0.9961614
-77.200255,39.113445,1.0180881
-77.20019167,39.05001833,0.988283
-77.2001,39.10535333,1.0182866
-77.19995833,39.03131833,0.9921448
-77.19974167,39.12811667,1.0027049
-77.19951833,39.08177167,0.98452073
-77.19946833,39.095025,1.0081174
-77.199395,39.04900833,0.9852677
-77.19927333,39.063785,0.96801054
-77.19925833,39.026645,0.9946009
-77.19920167,39.047955,1.0004371
-77.199095,39.06368,0.9630192
-77.199055,39.11323,1.0225785
-77.19902833,39.09468,1.0151807
-77.198975,39.11321667,1.0269269
-77.19874333,39.04793667,0.9905264
-77.19870833,39.12757333,1.0129862
-77.1987,39.08305167,0.9919209
-77.19834333,39.06325167,0.9747135
-77.19813333,39.07919,0.9952547
-77.19807833,39.09388,1.008775
-77.19798,39.12745167,1.0085404
-77.19796,39.09378333,1.0079261
-77.19792667,39.07893833,1.0040796
-77.19790167,39.19704333,0.9993943
-77.19785667,39.04852,0.9864221
-77.19776,39.093655,1.0196571
-77.19767,39.04886333,0.9885182
-77.19759667,39.04900167,0.99599516
-77.197595,39.09353833,1.0176432
-77.19749833,39.08493333,0.9915048
-77.197495,39.06286,0.96895564
-77.19727,39.04972833,0.995396
-77.19706,39.03202,1.0016687
-77.19699833,39.07777833,0.999422
-77.19686333,39.050505,0.9942054
-77.19685167,39.06321833,0.9717451
-77.19684833,39.08609167,0.999484
-77.19679167,39.08618833,1.0037379
-77.19672833,39.196425,0.9518682
-77.19665167,39.06337833,0.96350354
-77.19630667,39.05150167,0.9888103
-77.196245,39.10609,1.0091581
-77.19617,39.03315833,0.9949219
-77.19611167,39.06379833,0.97517097
-77.19610833,39.02677333,0.98907554
-77.195995,39.05199333,0.9946836
-77.19597167,39.10266833,1.0078522
-77.19596167,39.12780667,1.0041183
-77.19593667,39.08755833,0.9971073
-77.19585333,39.09432667,1.0031788
-77.19584,39.03367333,1.0022454
-77.195765,39.09462833,1.0049398
-77.19571,39.12785667,1.0076663
-77.19568333,39.10677333,1.0268798
-77.19567667,39.033925,0.98957163
-77.19565667,39.09765833,1.0225798
-77.19559333,39.03404667,0.994009
-77.19558667,39.088115,0.9812228
-77.19549833,39.112405,1.0130849
-77.19532167,39.09864167,1.0067824
-77.195315,39.05217167,0.98515946
-77.19527167,39.09881,1.0192811
-77.19526167,39.194565,0.99465245
-77.19521,39.07715167,0.99940586
-77.19515667,39.02647667,0.9894714
-77.19512333,39.09730833,1.0150167
-77.19504333,39.09726333,1.0150167
-77.19504,39.06482667,0.99348706
-77.19498667,39.06489667,0.99348706
-77.19483,39.097115,1.0195373
-77.19481833,39.11221833,1.0011327
-77.194785,39.09705333,1.0195373
-77.19472833,39.08956,0.9895399
-77.19465833,39.06530667,0.97092307
-77.19450667,39.092515,1.0035719
-77.1944,39.02617333,0.9866309
-77.19429833,39.06569,0.98917377
-77.19426667,39.09035333,0.98556936
-77.19426667,39.036005,0.9917537
-77.19421333,39.09263333,1.0042955
-77.19419333,39.092625,1.0042955
-77.19418667,39.065845,0.98917377
-77.19411833,39.19332,0.9968488
-77.193985,39.06609,0.9702091
-77.19393667,39.05263667,0.98060554
-77.19393,39.09381667,1.0114309
-77.19392167,39.09457333,0.99956924
-77.19385667,39.139235,1.0162426
-77.193825,39.09352667,0.99895847
-77.19378167,39.02592667,0.9916897
-77.19369,39.14007333,1.0040627
-77.19366667,39.14019,1.0173782
-77.19361,39.095315,1.0067388
-77.193605,39.10808167,1.0172307
-77.19358167,39.06657333,0.99553
-77.19358167,39.09537,1.0057573
-77.19356833,39.09340667,0.9916999
-77.19355167,39.09542333,1.0046949
-77.19353833,39.05285167,0.9839218
-77.19333167,39.11182333,1.0100439
-77.19324167,39.03778,0.99162316
-77.1932,39.05307667,0.99194336
-77.19314833,39.05312333,0.98281085
-77.19314667,39.03831833,0.9937008
-77.193145,39.02565333,0.99235606
-77.19314,39.09240833,1.0022929
-77.19313,39.128525,0.99640083
-77.19312833,39.09611667,1.0090033
-77.19310667,39.10864833,0.9939559
-77.19309667,39.14844333,1.0158778
-77.19306333,39.09621667,1.0143728
-77.19304,39.14347833,1.0166237
-77.19301,39.12857167,0.99640083
-77.192975,39.093305,0.9916117
-77.19297333,39.04381667,1.0077678
-77.192915,39.14748333,1.0021815
-77.192915,39.04450833,1.0110363
-77.19287333,39.09662833,1.0087708
-77.19279167,39.04490333,1.0038923
-77.19274833,39.15028667,1.0017991
-77.19273,39.14693333,1.0095028
-77.19270667,39.04233667,0.98338246
-77.19268667,39.04064167,1.0024052
-77.19264667,39.04514333,1.0015327
-77.19262,39.14659667,1.0076218
-77.19256167,39.14636667,1.0161306
-77.19248167,39.14537,1.0045406
-77.192475,39.14547,1.0045406
-77.192455,39.15138667,0.9979493
-77.19241833,39.09250333,0.9882147
-77.192365,39.15210833,1.0084368
-77.19233833,39.15224833,0.99996567
-77.19221167,39.153085,0.997717
-77.19220167,39.06813333,0.96513575
-77.19214667,39.13614833,1.0115905
-77.19210833,39.16230333,1.0139474
-77.19209333,39.16134667,0.993301
-77.19192167,39.15887333,1.0236745
-77.191895,39.158675,1.0149301
-77.19186,39.165065,0.9995274
-77.19185167,39.10107,1.0110806
-77.19184833,39.16530167,0.98869073
-77.19184333,39.02511167,0.98001385
-77.191815,39.15805167,1.0173992
-77.19170833,39.04608167,1.0183356
-77.191605,39.16703167,1.0020406
-77.19153667,39.11063833,1.0169264
-77.19147667,39.04635,1.0107336
-77.19136833,39.10076833,1.0099837
-77.19131333,39.03521333,0.9853193
-77.19126833,39.06947,0.9944205
-77.19123167,39.13513,1.008929
-77.19118667,39.189585,1.0057462
-77.19114667,39.05280167,0.98691434
-77.19107833,39.18948833,0.99634284
-77.191075,39.03364,0.9920638
-77.191075,39.03405167,0.98506385
-77.19104,39.03349167,0.9939659
-77.19100833,39.07649,0.9800276
-77.19094333,39.03327333,0.99906325
-77.190905,39.02587833,0.99097496
-77.19084,39.02597333,0.9853512
-77.19081,39.04716667,1.0032216
-77.19073833,39.09815,1.0010748
-77.190725,39.07016,0.9635746
-77.19069,39.03290667,0.99495065
-77.19055333,39.03268,0.9892021
-77.19052667,39.10478333,1.0063045
-77.19047167,39.098445,0.99310166
-77.19046667,39.04769333,0.9977534
-77.19045333,39.10506167,1.001852
-77.19041833,39.18906833,0.9886091
-77.19029833,39.09864667,1.0063077
-77.19027167,39.18899167,0.9964046
-77.19026333,39.07586333,0.99289674
-77.19025833,39.07083167,0.9534918
-77.19022167,39.09871,1.0063077
-77.19013,39.07572667,0.96391106
-77.18996167,39.09908833,1.0014919
-77.18984667,39.03538667,1.0019418
-77.18981167,39.17197,1.0014495
-77.18980833,39.02981333,0.99506027
-77.18979833,39.04852333,1.0223732
-77.18969667,39.03538167,1.0019418
-77.18968333,39.054065,0.9938363
-77.18968167,39.17236833,1.001496
-77.18967,39.118065,1.0027761
-77.18963833,39.1725,0.99508566
-77.18954167,39.11845,1.0096589
-77.18953,39.17914833,0.99805444
-77.18951833,39.07211667,0.96514016
-77.18950833,39.02926833,0.9914492
-77.18950167,39.1186,1.0066589
-77.189485,39.17288333,0.99805593
-77.18948333,39.11867333,1.0066589
-77.189395,39.173135,1.0045291
-77.18935167,39.17339667,0.99792176
-77.18932833,39.119245,1.011701
-77.1892,39.05440333,0.97894114
-77.18904667,39.04924667,0.99920154
-77.189035,39.10735,1.0023165
-77.188945,39.04935,0.99920154
-77.188935,39.18071333,1.0027746
-77.18884833,39.04946,1.0203018
-77.18851333,39.12028,1.0016303
-77.18847167,39.07425333,0.96155816
-77.18845167,39.07423167,0.96155816
-77.18844167,39.07419833,0.96155816
-77.188145,39.10716667,1.005408
-77.18812333,39.035385,1.0041264
-77.18801,39.05039,1.0222818
-77.187945,39.107125,1.005408
-77.18791833,39.18304333,0.9986989
-77.18779833,39.035385,0.99634254
-77.18779333,39.050335,1.0222818
-77.18772833,39.055395,0.99557143
-77.18771667,39.12017,0.9999435
-77.18765,39.05030667,1.0133163
-77.18745333,39.18486667,0.99519
-77.187425,39.18501333,0.99636
-77.18741167,39.18506333,0.99636
-77.187375,39.06018667,0.99208117
-77.187355,39.05617667,0.9832817
-77.18734167,39.12012167,1.0152371
-77.18731833,39.06091333,0.97957844
-77.187315,39.05632167,1.001143
-77.187265,39.18564167,0.99423575
-77.18724,39.12014833,1.0152371
-77.18723833,39.06129167,1.0008692
-77.18720667,39.05865833,0.9848276
-77.18718833,39.18596667,1.0040665
-77.187155,39.05850833,0.9848276
-77.18714667,39.117585,1.0086713
-77.18710333,39.050085,1.0035784
-77.18704667,39.18664667,0.9995823
-77.187035,39.05808167,0.98536986
-77.18697667,39.05771833,1.0008104
-77.18697667,39.18777333,0.9979137
-77.18696167,39.18705167,0.99476457
-77.18660333,39.10498,0.98959607
-77.1866,39.10633333,1.0009276
-77.18659667,39.06225833,0.98616517
-77.186145,39.105305,0.99032885
-77.18597667,39.11752167,1.0463606
-77.18591333,39.12044833,1.0056351
-77.18587,39.10396833,1.0006543
-77.18564167,39.103895,0.9838384
-77.185455,39.049365,0.99886423
-77.18532167,39.06375333,1.0014586
-77.18512833,39.03514167,0.9943648
-77.18509,39.12042833,1.0094535
-77.18503333,39.063965,0.99841523
-77.18498667,39.12039667,1.0094535
-77.18484167,39.090535,0.9936698
-77.18481833,39.103355,0.9940071
-77.18478333,39.114205,1.0138633
-77.18467833,39.03561833,0.99373233
-77.18462167,39.09034833,0.9823097
-77.18448667,39.09144,0.9724457
-77.18431167,39.11638333,1.0113212
-77.184275,39.10292833,1.0114088
-77.18409667,39.12006333,1.0054715
-77.18405333,39.03560333,0.9989382
-77.18405,39.08872833,0.99379367
-77.18404667,39.08865833,0.99379367
-77.184015,39.09922333,1.0084921
-77.18401167,39.09662,0.99941945
-77.18396667,39.08824833,0.9659631
-77.183935,39.099655,0.99216527
-77.18383667,39.10257333,0.9865145
-77.18380333,39.098485,0.99802184
-77.183735,39.04846833,1.0046681
-77.18369667,39.06413,0.9990185
-77.18366833,39.10243667,1.0026133
-77.18364833,39.09964833,0.9897078
-77.183465,39.11734167,1.0046322
-77.18342,39.11781167,1.0101305
-77.18328167,39.11799833,0.99422115
-77.18322333,39.11328167,1.0004176
-77.18319,39.03504333,0.9939203
-77.18313,39.117215,0.9991284
-77.183035,39.04780667,1.0005755
-77.18284667,39.11187,1.0059925
-77.182755,39.117075,1.004212
-77.18267833,39.10143167,0.97967637
-77.182555,39.119235,1.0237219
-77.18253,39.08792667,0.9986991
-77.18238333,39.11051333,1.0121752
-77.182355,39.06374167,0.98356247
-77.18210333,39.03430333,0.99671596
-77.18206333,39.08766333,0.9692147
-77.18194,39.04674,1.0036488
-77.18186167,39.06336833,0.98648447
-77.18183167,39.04663833,1.0042124
-77.181815,39.10913333,1.0120775
-77.18173167,39.04653667,1.0033623
-77.1817,39.034135,0.99395627
-77.181645,39.10861333,1.0115087
-77.18163667,39.10861333,1.0115087
-77.18148,39.10836,1.0002649
-77.18142167,39.04623333,0.99616516
-77.181395,39.03399833,1.0049343
-77.18130167,39.0621,0.99294055
-77.18119,39.06244,0.99047095
-77.18109167,39.06289167,1.0015659
-77.18101,39.06283667,0.9886912
-77.18091333,39.11634833,0.9973878
-77.18088667,39.033775,0.9856193
-77.18088667,39.045655,1.0034407
-77.18044,39.04511167,1.0012639
-77.18034167,39.045015,0.9992449
-77.180325,39.03352833,1.0000386
-77.18018333,39.11605167,1.0046045
-77.18008,39.13918333,0.9973122
-77.17994667,39.03336667,0.99746746
-77.17992167,39.04523833,0.9993175
-77.17990167,39.10629667,0.99799705
-77.17978333,39.08793,0.95904124
-77.179455,39.03317167,0.99046314
-77.17936,39.05623167,0.9957579
-77.17935333,39.13822667,0.9876996
-77.17933,39.13973167,1.0014372
-77.17919667,39.11561167,0.99594593
-77.17914667,39.05611667,0.9828585
-77.17911833,39.10511333,1.0042679
-77.17903,39.0881,0.9866067
-77.17896833,39.05602333,0.99726427
-77.17889167,39.10479833,1.0027456
-77.17872333,39.04673167,0.9992082
-77.17869167,39.05588833,0.9928783
-77.17866667,39.088755,0.9939944
-77.17862167,39.13749833,0.9941649
-77.17853833,39.04821167,0.99536955
-77.17853333,39.04828667,0.99536955
-77.17846833,39.048835,1.0025922
-77.17821167,39.14117833,0.9850484
-77.17819333,39.049915,1.0059134
-77.17815,39.032745,0.99260485
-77.17804,39.05029167,1.0034721
-77.178,39.10342,0.9960616
-77.177895,39.10324333,1.0030966
-77.17789167,39.141535,0.9806329
-77.17789167,39.05952,0.9990349
-77.17789,39.03264333,0.98713315
-77.17781833,39.03227833,1.0023524
-77.17780833,39.05566833,0.9862615
-77.17725667,39.05564333,0.9829433
-77.17719333,39.13626167,0.9962453
-77.17715333,39.08766,1.0000738
-77.17707333,39.087575,1.0000738
-77.17704667,39.10205833,0.9908191
-77.17692667,39.12230167,1.0064873
-77.176875,39.087285,0.94567674
-77.176805,39.14258333,0.9854934
-77.17659667,39.08679333,0.94215655
-77.17641833,39.08648833,0.9910005
-77.17621333,39.05166667,1.0132463
-77.17618667,39.12381333,1.0038637
-77.17617833,39.12177667,0.98974425
-77.1761,39.051725,1.0132463
-77.17597333,39.05570833,0.99398655
-77.17593167,39.0309,0.9926794
-77.17585833,39.11513667,0.9971674
-77.17582667,39.05571333,0.99398655
-77.17582333,39.12416333,1.0110767
-77.17541667,39.12460333,1.0015109
-77.17540333,39.11244167,1.0070662
-77.17537,39.13319667,1.0141673
-77.17523333,39.11192,0.98729503
-77.17522,39.13483167,1.003327
-77.17521667,39.08531667,0.98336095
-77.17520833,39.132495,0.99430937
-77.17518167,39.13230167,0.9942016
-77.17516667,39.11254167,1.0044551
-77.17514833,39.1321,1.0132468
-77.17512667,39.13199667,1.0063438
-77.17511833,39.11167167,0.9917346
-77.17510667,39.11576333,1.006171
-77.17504833,39.13169833,1.0110621
-77.17503,39.11149833,0.9918922
-77.17499333,39.13149833,1.0073879
-77.17498333,39.08350833,0.97256005
-77.17486667,39.111225,0.98771995
-77.174805,39.12089833,1.0024266
-77.17479667,39.084045,0.9914885
-77.17477833,39.14340667,0.96167153
-77.17477,39.13522667,1.0027399
-77.17476667,39.12530833,1.0071274
-77.17469167,39.110905,0.98653847
-77.17469,39.05241833,1.0033842
-77.17449833,39.110705,1.0181776
-77.17449167,39.08467,0.9625088
-77.17438667,39.08212833,0.9986594
-77.17437,39.12928833,1.0133718
-77.17437,39.11580167,1.0055325
-77.17434667,39.14352,0.9679379
-77.17430667,39.082075,0.96931905
-77.174285,39.12891667,1.0084189
-77.17424,39.12867167,1.0045918
-77.17400833,39.14361333,0.96820253
-77.17399,39.15093333,0.9956796
-77.17398833,39.12050167,1.0137215
-77.17385,39.120435,1.0009446
-77.173645,39.11328333,0.9876015
-77.17356,39.15131333,1.0019678
-77.17346333,39.115165,1.0016499
