B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
1478.1346,1563.2115,1805.1346,1654.9038,2114.548,3502.6155,3985.0386,4208.654,4191.5576,2952.4712,2150.4807
1411.5619,1486.019,1638.9714,1550.7428,1892.2762,3033.6477,3434.019,3685.7715,3674.3809,2726.6763,2044.2953
1416.0944,1491.6792,1640.7925,1559.4717,1892.8679,3007.8208,3402.8962,3622.3396,3637.915,2711.6792,2048.67
1304.463,1373.8518,1544.9166,1399.2778,1775.3889,3293.8518,3839.3057,4016.463,4049.6296,2572.213,1846.0834
1417.1238,1537.6666,1805.6381,1616.7333,2164.8762,3765.8857,4268.4,4511.962,4568.8,3166.8,2234.743
1420.151,1496.5,1641.8962,1568.0094,1891.8208,2994.2642,3382.585,3594.3396,3620.6226,2703.7075,2054.7263
1240.3334,1308.2222,1572.6852,1291.9537,1882.7222,3982.1018,4662.222,5026.222,4966.6206,2896.5,1852.0
1422.5555,1491.7686,1635.2037,1567.6018,1889.1573,2977.463,3346.2778,3562.537,3587.963,2691.0833,2058.0
1501.2736,1571.5189,1800.1887,1637.9717,2104.1416,3548.0942,4012.1792,4197.415,4205.5093,2900.151,2134.2358
1292.7037,1344.6204,1513.9259,1356.1759,1762.9352,3364.0557,3933.5925,4140.1294,4172.5,2590.9167,1835.9352
1424.1759,1490.8241,1627.4166,1560.713,1878.4537,2943.963,3297.1575,3486.5186,3532.9353,2670.9167,2054.1204
1617.5138,1578.7798,1764.6514,1664.9817,2013.2936,3238.9724,3677.798,3793.3027,3867.1377,2748.9817,2080.8623
1425.8962,1497.7642,1629.349,1567.0471,1872.9906,2918.1038,3259.151,3429.6792,3488.7075,2657.33,2052.5378
1280.4095,1323.6857,1501.7905,1325.0857,1748.4667,3463.6858,4067.8572,4293.086,4360.3716,2617.8762,1824.0571
1787.5524,1861.5048,2038.219,2018.6952,2279.2476,2875.8762,3054.3237,3139.7715,3113.4094,2716.981,2306.505
1613.6321,1567.1698,1774.5754,1683.9811,2041.2548,3451.302,3968.566,4088.7546,4208.132,2856.2075,2092.8962
1850.8037,1880.5046,2042.3364,2028.243,2286.6636,2882.7944,3114.187,3191.2336,3184.1775,2674.0654,2298.6729
1425.217,1495.4906,1623.4717,1558.8113,1864.7548,2905.7737,3248.868,3403.0566,3471.3396,2644.3396,2047.4246
1892.8477,1983.8572,2161.495,2114.962,2379.0571,3065.6763,3310.962,3426.0,3385.4,2760.6572,2336.6191
1610.3143,1561.3715,1731.9238,1626.9048,1973.5619,3124.8953,3530.2,3603.7334,3683.019,2685.8096,2054.0762
1244.1401,1308.5421,1572.9719,1290.6823,1889.2897,4010.6636,4685.327,5051.1587,4984.028,2920.028,1867.4205
1274.7358,1307.5283,1504.6604,1307.5471,1770.5,3588.849,4216.1885,4493.755,4544.2734,2670.5095,1839.6038
1472.0834,1541.3982,1770.1018,1601.9073,2086.2314,3580.6853,4065.7222,4233.6665,4269.037,2912.0464,2122.861
1469.717,1531.6227,1779.3585,1617.4246,2101.83,3580.7737,4094.4717,4381.321,4323.717,2969.6226,2149.1887
1881.6945,2046.2314,2301.2964,2218.9814,2568.7686,3548.0093,3913.926,4110.4443,4065.1575,3161.389,2495.4443
1280.8257,1315.7798,1526.5413,1322.2018,1797.9541,3662.1008,4299.0825,4606.7705,4637.945,2702.6973,1856.7247
1424.5233,1492.0281,1626.3926,1554.2056,1863.2804,2920.6729,3281.2524,3440.9346,3492.6074,2637.813,2039.9159
1292.4529,1353.8019,1569.4717,1367.9811,1831.7548,3645.8584,4267.83,4519.5283,4609.83,2711.5566,1882.7642
1615.7142,1642.2947,1887.0358,1788.0536,2174.6785,3710.6965,4256.4556,4484.5,4501.732,3030.75,2170.9375
1589.3302,1531.8962,1698.8113,1586.4246,1944.0471,3108.2263,3546.0378,3646.868,3722.217,2668.7263,2015.0189
1816.5714,1940.8381,2122.6096,2123.5334,2364.1238,2925.2666,3103.0952,3172.7239,3157.3237,2799.6096,2400.181
1247.6636,1312.944,1578.9159,1297.4113,1900.9719,4035.3926,4720.084,5047.9624,5011.9253,2959.972,1892.5887
1423.5189,1491.1698,1626.9717,1547.915,1861.9434,2942.151,3320.0942,3481.4905,3528.17,2643.5283,2037.5566
1305.219,1386.0857,1603.2476,1405.2,1848.5428,3606.543,4234.962,4450.6094,4532.0,2700.2666,1895.8667
1316.0471,1412.6698,1635.5754,1435.8113,1873.5,3607.8774,4265.67,4430.9243,4486.717,2695.0942,1910.1038
1461.5143,1661.2285,1869.7047,1823.8096,2307.6858,3400.2856,3769.9524,3944.3142,3949.1523,3033.9429,2415.962
1894.9065,1986.6262,2158.4392,2118.486,2372.617,3044.0188,3279.8037,3365.383,3363.6074,2754.1775,2335.5234
1614.6321,1656.1415,1917.3773,1804.0094,2227.198,3839.349,4406.717,4649.5283,4641.981,3121.0942,2218.783
1854.019,1867.6761,2035.6571,2014.0,2284.8572,2893.257,3116.6096,3205.562,3190.238,2682.5906,2304.4666
1326.0463,1434.6759,1669.1482,1462.5927,1923.9073,3666.1575,4272.824,4438.4443,4420.9165,2690.037,1925.3796
1418.6111,1491.0927,1632.2963,1549.2314,1877.1018,2980.0186,3384.0186,3559.6853,3583.0647,2669.5833,2052.8425
1469.7264,1548.9811,1787.085,1626.9717,2091.368,3580.849,4096.698,4348.283,4338.217,2959.7454,2145.9717
1322.2095,1430.6,1669.1904,1452.1238,1930.4952,3731.1428,4328.7236,4500.6284,4453.905,2695.7239,1921.981
1419.9048,1537.6666,1795.1904,1623.6095,2156.8,3749.238,4278.476,4466.419,4592.3906,3204.0095,2247.819
1907.3429,2061.581,2308.0667,2227.6477,2554.8381,3471.4,3819.6287,3997.4666,3962.6096,3119.3237,2471.8477
1316.2358,1404.6981,1649.1887,1421.217,1923.9529,3814.651,4406.1133,4618.0757,4541.5757,2710.2358,1907.3302
1845.486,2028.0281,2217.1028,2239.028,2467.813,2994.1028,3177.3457,3236.9346,3223.2898,2902.9438,2508.3552
1433.0,1510.4197,1745.1161,1573.4464,2047.8036,3605.9285,4113.518,4326.0537,4345.482,2900.5356,2097.8572
1295.3241,1378.9073,1622.9166,1397.1852,1932.5555,3843.2686,4441.6113,4752.185,4727.176,2774.139,1909.2593
1291.783,1370.6415,1620.9811,1386.217,1935.1038,3813.453,4403.9526,4762.604,4726.434,2785.1887,1912.3208
1613.486,1668.7477,1941.4299,1808.5327,2263.701,3916.0188,4495.8037,4723.9253,4724.0186,3195.757,2265.2336
1294.9537,1374.2593,1624.1204,1389.6666,1935.9073,3774.1482,4360.852,4740.315,4715.25,2787.4814,1915.1573
1414.5,1490.5927,1638.0186,1550.9537,1888.8518,3013.5093,3441.824,3605.9075,3625.5647,2688.7314,2061.389
1299.3364,1374.9719,1617.8037,1384.944,1916.8411,3728.8506,4314.5327,4675.3457,4689.2524,2775.4485,1906.4579
1896.283,1970.349,2142.5188,2104.283,2365.698,3014.632,3264.849,3340.4717,3340.83,2747.0095,2331.151
1307.7404,1352.0385,1585.4904,1353.5481,1874.4038,3679.6443,4282.231,4654.2886,4661.981,2752.4807,1878.3173
1319.8208,1335.2736,1560.4717,1334.585,1843.2925,3658.453,4281.0,4603.8867,4623.8115,2739.9246,1858.717
1339.1415,1336.3208,1549.3019,1338.8585,1832.8019,3585.4246,4205.4717,4476.094,4508.349,2733.453,1860.8208
1421.9143,1518.4476,1750.8191,1591.4572,2053.7905,3553.962,4052.6763,4285.3906,4299.933,2883.8857,2103.819
1421.283,1537.151,1787.2548,1623.1038,2147.5378,3736.5095,4263.406,4449.4907,4579.6133,3208.9058,2249.1226
1359.6571,1344.6285,1549.9714,1354.7333,1838.3524,3559.5144,4155.2,4381.4478,4440.5903,2751.2,1882.3619
1860.6761,1885.1714,2051.7524,2032.3905,2286.7905,2893.0286,3101.7239,3177.0476,3186.981,2688.476,2308.8286
1375.4056,1398.849,1598.651,1431.415,1885.0283,3500.198,4060.9905,4253.981,4332.764,2790.5754,1930.2452
1480.8953,1565.9524,1788.1047,1641.019,2092.981,3527.0286,4023.6858,4200.2856,4263.7144,2934.019,2150.7144
1611.8191,1651.219,1931.3143,1784.3619,2274.7524,3926.4666,4496.6094,4744.6665,4729.7236,3231.7144,2297.3237
1921.0093,2041.2963,2270.1667,2199.2686,2502.9814,3358.1296,3685.9167,3816.8333,3814.176,3043.7407,2431.5278
1886.8208,1953.915,2125.1038,2091.6887,2355.632,3011.868,3268.0,3318.302,3346.783,2746.6226,2324.283
1424.3524,1530.9429,1761.1523,1607.7142,2059.2,3512.524,4008.7239,4223.657,4255.5713,2869.8762,2105.1904
1872.1018,2053.8333,2244.4722,2275.9167,2531.463,3088.2964,3257.75,3314.7407,3330.2593,2988.1853,2586.4167
1877.5428,1960.6571,2129.038,2093.4666,2357.562,3033.6667,3300.2,3337.581,3377.476,2758.0762,2324.3618
1422.7548,1541.7642,1784.2548,1628.6038,2141.1226,3725.1226,4255.0566,4418.83,4571.8115,3211.6133,2251.0378
1596.156,1606.1467,1887.4128,1719.2385,2244.367,3911.321,4467.7246,4761.119,4710.881,3268.1377,2317.0918
1495.2858,1623.1809,1838.1714,1714.2,2125.5906,3456.3142,3926.8953,4053.581,4149.6284,2921.7524,2178.5525
1867.9065,1954.5514,2121.7476,2089.4766,2344.8972,3027.0466,3287.3364,3321.813,3371.6448,2754.3926,2320.4392
1432.4722,1523.287,1755.4537,1598.0648,2059.6204,3505.139,4032.0647,4221.1294,4251.2964,2879.1018,2109.7778
1838.783,1906.9906,2072.434,2062.8208,2297.3208,2918.6604,3137.1887,3198.566,3223.33,2712.4622,2318.632
1300.3945,1353.4862,1635.844,1371.8257,1965.3119,3993.2385,4615.0093,4847.1377,4940.633,3072.1467,2020.4679
1866.381,1938.5238,2107.3047,2074.762,2337.581,3020.2761,3281.0286,3320.762,3368.505,2750.219,2317.8096
1863.1759,1955.5834,2122.0093,2089.0833,2343.8796,3025.1482,3284.426,3334.463,3368.3982,2753.1482,2320.6204
1938.2452,1980.5,2204.953,2128.9905,2434.5283,3325.1792,3665.83,3855.566,3784.0188,2991.0566,2381.2546
1880.0741,2071.7314,2264.8057,2292.5093,2546.5833,3113.8333,3281.7222,3343.1296,3360.5464,3007.5925,2599.5925
1398.25,1478.6666,1638.7407,1546.8518,1912.5834,3103.1575,3561.8518,3753.2593,3759.361,2737.889,2083.611
1854.9238,1948.8953,2113.019,2082.8096,2338.8953,3039.8667,3315.0095,3351.7715,3396.3618,2761.781,2317.505
1423.219,1545.3429,1784.5619,1634.3048,2137.981,3699.257,4218.3145,4395.4287,4536.2764,3209.7334,2249.9714
1579.6074,1592.944,1869.3085,1699.9065,2231.0562,3890.2803,4424.9624,4700.4297,4684.0376,3292.5327,2332.2803
1945.0,1902.4392,2125.271,2039.1309,2375.0747,3360.8225,3724.299,3897.159,3840.4954,2961.9065,2337.7383
1512.8411,1670.9813,1881.8972,1779.0187,2176.43,3391.4392,3832.7756,3958.9346,4048.6821,2952.299,2242.7383
1839.5,1943.5741,2104.787,2073.2222,2328.139,3036.2593,3310.8057,3349.2222,3394.1853,2760.5833,2314.0093
1877.4906,2058.2075,2248.6604,2268.7925,2533.3962,3097.3867,3266.5754,3328.9812,3338.434,2985.2546,2578.217
1394.6698,1463.9623,1623.7264,1534.651,1902.4811,3122.17,3580.283,3746.434,3789.0754,2733.6133,2070.368
1464.0935,1546.7944,1799.3832,1645.7196,2114.3271,3541.4954,4066.5608,4261.701,4258.187,2965.8318,2183.9253
1810.6038,1915.6132,2078.6792,2064.4812,2305.566,2946.7263,3180.5095,3237.151,3260.198,2734.717,2320.7454
1559.0094,1578.3926,1857.6355,1681.7477,2227.3926,3876.7944,4414.084,4693.8877,4686.411,3316.243,2336.5608
1907.7548,1858.283,2069.2737,1991.2452,2313.5566,3323.6416,3688.632,3803.547,3821.7263,2909.2454,2302.0942
1816.7432,1933.6514,2097.2935,2064.156,2319.578,3049.9265,3335.945,3356.679,3411.7798,2768.5964,2307.835
1856.4623,2039.8019,2229.585,2242.7737,2507.3113,3045.5754,3229.5283,3291.5283,3290.0095,2944.7454,2537.349
1392.1389,1448.2222,1609.6111,1518.1389,1893.0834,3139.2314,3619.7778,3777.611,3822.3518,2733.9167,2060.574
1539.6605,1749.844,1933.5321,1846.9817,2221.0,3352.7798,3759.2568,3871.7249,3972.6606,3004.0183,2323.7432
1877.2407,1806.3055,2019.8889,1943.1111,2280.7778,3296.6204,3676.1575,3792.5,3813.074,2883.139,2278.824
1535.9524,1587.019,1875.0952,1698.5714,2232.6096,3904.1047,4445.2476,4712.6665,4704.962,3353.9238,2348.9143
1776.0667,1913.9714,2077.495,2055.5525,2299.0952,2977.6191,3226.981,3272.457,3307.8381,2747.0,2310.6667
1518.2736,1618.3962,1879.3019,1728.7548,2193.5566,3625.0942,4123.3867,4348.019,4333.3584,3126.217,2310.717
1792.8096,1909.1619,2075.4094,2034.3524,2300.6572,3059.8096,3347.2666,3385.3142,3427.7715,2766.0286,2295.7144
1824.9906,2034.0747,2216.4485,2222.0188,2474.7756,3017.5515,3206.813,3264.6917,3273.6821,2906.7476,2488.888
1424.8191,1533.3619,1770.5428,1618.3239,2116.0952,3665.8762,4243.162,4429.181,4529.019,3210.2856,2229.562
1853.1887,1766.5471,1986.783,1902.415,2256.7263,3268.434,3638.4246,3796.1133,3782.2263,2867.8396,2270.4058
1267.5555,1345.6296,1618.2778,1337.4537,1939.4352,4068.7964,4781.5557,5053.2593,5085.537,3100.676,1994.75
1576.4259,1822.5741,2005.0555,1936.1666,2273.8425,3300.4075,3663.3796,3796.2778,3859.5557,3045.1667,2399.0833
1520.4762,1559.4762,1856.6857,1673.3715,2231.2761,3950.6477,4505.038,4757.8477,4763.962,3384.8762,2349.8096
1558.0734,1673.2661,1924.9817,1789.2294,2231.6973,3604.3486,4073.8257,4297.9814,4298.9727,3187.4128,2377.835
1826.1698,1758.6604,1970.8208,1893.8773,2239.3396,3198.67,3554.566,3689.868,3691.2358,2844.415,2268.0095
1765.5619,1881.6285,2051.3142,2001.5714,2277.5334,3082.9714,3373.9333,3414.8572,3466.743,2766.2476,2276.9714
1785.7963,2000.1945,2192.8333,2174.3147,2446.75,3061.9167,3261.9536,3357.463,3345.0557,2888.3147,2446.7778
1379.9615,1438.4038,1602.6731,1510.7404,1894.5,3144.25,3633.2886,3823.9424,3832.1636,2717.4326,2037.7404
1745.5189,1895.585,2060.6133,2027.2264,2276.4812,2996.2358,3239.7263,3293.2642,3329.453,2737.934,2283.0095
1585.566,1726.6321,1966.3868,1846.4811,2246.5566,3562.67,4030.453,4220.396,4248.481,3182.3867,2394.4622
1425.3208,1524.6227,1764.8208,1601.2264,2100.434,3681.6416,4281.9243,4479.1885,4570.9243,3200.585,2212.783
1503.9166,1538.8334,1848.1759,1656.713,2234.25,3983.9907,4553.1943,4799.352,4803.843,3399.9353,2339.361
1602.5741,1870.0741,2050.8425,2019.0834,2326.611,3298.5278,3636.426,3742.7778,3816.7407,3112.324,2473.1482
1745.5608,1970.1869,2165.8691,2127.299,2407.4766,3106.7383,3323.0654,3406.0935,3413.6636,2862.8318,2395.9346
1347.762,1394.5714,1684.7715,1431.8477,2054.8857,4013.3142,4621.181,4904.533,4961.4287,3190.743,2097.2856
1735.9333,1856.9524,2030.6476,1968.8953,2254.419,3100.2285,3401.7239,3450.457,3501.1619,2761.8762,2255.219
1604.4434,1768.8396,1993.6604,1892.0471,2244.8774,3511.0,3983.632,4132.698,4190.1416,3131.9058,2375.047
1261.5428,1319.7428,1591.8191,1310.8857,1934.5143,4028.4,4733.124,5030.6475,5050.343,3064.3237,1968.5048
1694.4857,1895.8286,2084.981,2022.0762,2321.1333,3108.6191,3348.5906,3438.7048,3441.6382,2799.181,2308.5525
1366.287,1447.8518,1598.3704,1509.5186,1880.6945,3074.7036,3556.139,3668.5186,3731.139,2675.7222,2006.4814
1711.7642,1858.6132,2026.4623,1980.0283,2238.5283,3015.0095,3264.17,3335.415,3367.3962,2716.3396,2243.953
1613.1467,1760.5872,1981.0642,1876.8348,2223.5505,3512.1008,4004.679,4168.2017,4206.5137,3079.3303,2331.266
1717.0377,1756.1321,1963.4434,1910.7736,2251.2737,3185.783,3503.4905,3642.6604,3647.7454,2826.453,2273.868
1699.9048,1802.1143,1983.2667,1913.2476,2216.1143,3117.6763,3441.1619,3518.2476,3550.019,2748.1523,2220.9238
1359.5809,1439.6571,1583.4667,1493.9143,1867.8191,3064.743,3548.543,3646.5906,3723.7905,2655.419,1985.3524
1354.8505,1418.4205,1702.1495,1457.2804,2065.6636,3994.4485,4630.8877,4891.4204,4950.869,3193.3457,2106.1309
1478.6285,1563.0381,1869.5048,1675.6285,2273.2952,4041.6382,4611.01,4848.057,4871.105,3414.6096,2337.1714
1615.7103,1725.2056,1943.0187,1832.6729,2187.9812,3499.757,3999.514,4199.589,4205.187,2986.8599,2255.2336
1256.0281,1312.5887,1584.8131,1306.4579,1934.0094,4016.8037,4724.8413,5028.374,5079.3833,3079.5981,1968.1215
1584.4299,1749.4767,1948.8505,1844.6355,2179.9812,3133.3179,3418.5889,3542.5889,3508.0747,2699.0466,2164.2524
1356.3302,1431.9811,1574.934,1474.2264,1853.0189,3071.547,3569.434,3681.0566,3737.0095,2641.8396,1963.5471
1655.7452,1747.3302,1933.3962,1852.3396,2174.1792,3154.6604,3502.8584,3596.8113,3626.415,2740.6226,2185.9717
1429.1904,1528.8572,1756.1238,1586.7524,2081.0571,3717.3237,4337.524,4528.2095,4613.486,3169.1523,2181.0857
1478.1038,1577.8868,1884.9056,1690.1132,2289.5942,4068.3396,4634.67,4857.415,4904.217,3413.0754,2338.368
1604.4857,1676.1047,1890.6476,1777.1714,2142.2856,3506.3142,4012.476,4200.381,4238.1523,2903.1333,2178.238
1709.0918,1740.8348,1956.0,1880.3854,2234.642,3296.3762,3676.798,3816.2751,3819.8806,2823.9082,2237.8257
1256.1523,1315.9714,1590.0762,1311.2572,1923.0857,4014.4094,4717.019,5049.3145,5078.99,3093.0571,1976.0667
1377.7593,1512.537,1698.8334,1606.6389,2015.2963,3384.324,3888.8518,4036.9443,4076.324,2865.0647,2158.5278
1363.3334,1426.0762,1702.0571,1459.019,2068.9143,3984.981,4628.467,4868.457,4932.076,3186.8096,2113.762
1351.75,1426.1635,1569.0673,1457.4423,1836.1057,3111.1538,3624.8364,3739.7307,3793.4905,2642.0095,1945.4615
1700.0358,1656.5625,1848.4553,1745.4017,2118.0894,3277.1606,3755.2322,3881.6606,3864.1875,2866.134,2185.4553
1498.1072,1613.3661,1831.3839,1690.9553,2079.5715,3175.2947,3486.991,3636.125,3600.5715,2629.0356,2049.7322
1584.1523,1624.0667,1838.9143,1716.2858,2097.7239,3511.2,4031.2095,4223.3525,4258.2666,2832.4666,2112.2856
1713.5566,1723.6415,1939.1792,1849.3679,2213.8208,3330.9812,3754.2737,3925.4717,3858.415,2811.349,2207.2642
1734.8762,1663.4857,1849.1238,1735.019,2102.0286,3270.3047,3726.3713,3854.781,3877.0667,2851.8762,2185.5906
1608.1792,1678.3868,1875.0094,1779.2642,2125.8208,3199.7925,3573.5942,3719.3208,3707.915,2735.5942,2150.085
1696.2,1680.5524,1873.0667,1784.781,2150.8857,3251.6382,3717.7905,3830.6096,3817.3333,2887.2761,2212.0286
1739.5377,1656.6887,1843.0283,1725.9056,2092.7925,3262.717,3716.2925,3853.83,3869.5,2846.1887,2181.6887
1753.1428,1664.6095,1852.3524,1730.7905,2090.7524,3284.9143,3732.562,3872.819,3899.3523,2862.8096,2193.781
1656.367,1824.5413,2020.0642,2001.9082,2334.156,3282.4404,3633.734,3834.11,3840.7065,3186.0,2553.7708
1431.0769,1536.5769,1761.3557,1589.3846,2072.0288,3724.6538,4343.5,4522.0576,4610.8174,3135.6826,2159.2212
1455.5714,1557.6095,1786.3143,1626.3239,2052.9905,3235.6572,3553.4094,3725.3809,3676.1333,2624.8286,2013.5048
1765.9722,1705.7778,1889.9907,1772.3055,2120.713,3289.574,3728.3796,3877.3147,3887.1482,2881.6575,2230.25
1570.7778,1606.8982,1818.8241,1689.787,2074.4167,3513.5925,4057.537,4244.5,4276.9165,2823.8425,2092.6853
1695.8518,1702.0186,1888.0555,1814.3796,2170.963,3222.074,3669.3057,3779.3704,3770.1482,2903.3147,2240.824
1492.8396,1611.8868,1925.5377,1734.8868,2345.6038,4101.0093,4630.0283,4863.4526,4904.3867,3409.047,2361.0188
1376.3715,1504.0095,1693.2,1594.4857,1998.5048,3389.2285,3898.495,4057.257,4072.0095,2844.4666,2145.2856
1803.7524,1682.4286,1867.4191,1743.4857,2101.6287,3272.3237,3687.4856,3908.1143,3849.5715,2871.7334,2241.0952
1368.3889,1418.5555,1690.4445,1451.2686,2058.213,3980.537,4608.4536,4837.8706,4914.463,3174.6575,2112.3982
1824.1333,1684.3715,1860.8381,1735.4191,2101.0762,3257.2856,3652.8477,3838.3047,3821.4094,2857.8096,2245.1333
1565.4231,1629.2788,1827.0481,1722.6538,2080.7595,3248.2788,3651.8845,3808.577,3797.1924,2736.1443,2117.798
1575.5504,1671.4954,1856.2568,1775.4954,2087.7615,3123.9724,3502.165,3606.165,3627.1284,2683.8806,2119.1467
1409.8334,1481.5741,1708.9166,1537.213,1982.3055,3203.3704,3538.2593,3651.037,3641.8333,2556.7778,1936.2963
1337.7037,1406.75,1563.2314,1429.2222,1824.5278,3239.75,3785.574,3934.8518,3969.5186,2666.0925,1923.2222
1694.3524,1685.1904,1888.7905,1790.4,2175.1428,3311.238,3722.1333,3859.7144,3833.9429,2760.3809,2169.819
1851.3572,1698.875,1871.6339,1749.4911,2126.8035,3223.7856,3610.4731,3805.7144,3776.8481,2864.5178,2275.4822
1393.434,1469.434,1707.6698,1532.6698,1998.915,3237.349,3596.934,3676.5188,3697.085,2579.6887,1943.9246
1262.3518,1316.8148,1578.4352,1310.1666,1894.2963,3969.1296,4716.2686,5056.2593,5073.648,3128.111,2020.5927
1432.4095,1520.762,1746.5905,1566.0476,2052.3809,3718.2285,4332.2573,4529.029,4589.0,3091.3523,2129.6382
1849.8762,1680.4286,1856.1619,1737.1619,2119.3523,3201.8953,3584.0,3805.981,3764.1238,2869.2476,2277.1047
1378.3182,1456.9,1695.1818,1518.8636,1983.9546,3202.2273,3566.0273,3631.8635,3663.8909,2558.6545,1925.2363
1369.4954,1435.0459,1676.2753,1493.6605,1985.4679,3247.6147,3616.6055,3640.7615,3720.266,2575.2385,1922.679
1644.8191,1759.6285,1975.2285,1943.2572,2286.0095,3274.8,3658.8857,3852.8,3857.2666,3132.8096,2486.2476
1331.4553,1395.3392,1558.5625,1415.5267,1822.1786,3293.6072,3844.8035,4033.3035,4051.3125,2669.5803,1911.4464
1671.2037,1689.4907,1893.0648,1791.0093,2161.0557,3314.4536,3727.426,3866.2778,3852.0647,2741.3518,2154.5093
1545.8716,1582.7339,1800.1284,1661.3119,2040.0183,3507.1284,4037.5322,4294.807,4286.101,2810.633,2074.477
1362.7156,1429.7247,1677.4037,1488.9541,1996.789,3298.11,3657.4404,3710.2385,3769.11,2596.5596,1931.9266
1386.3239,1506.019,1696.5619,1596.4667,1995.8572,3359.7334,3854.1428,4001.8477,4024.6763,2826.9714,2147.9429
1265.1238,1327.4857,1582.6,1327.1714,1902.2,3936.819,4679.7524,5013.8667,5040.781,3161.4285,2052.3047
1504.3889,1626.1389,1937.5648,1747.3611,2366.6296,4090.0093,4599.0093,4841.2407,4867.778,3368.2964,2363.139
1372.3334,1428.0463,1697.787,1463.5093,2065.1667,3985.5557,4612.6113,4842.7964,4917.528,3178.3982,2127.2222
1361.5,1428.6698,1681.3019,1486.7452,2015.7925,3361.5566,3724.5,3771.2454,3836.6133,2626.9434,1946.717
1540.4019,1591.9813,1778.9346,1682.944,2035.8131,3192.9253,3629.1682,3744.5046,3754.1028,2701.617,2084.4019
1731.789,1810.9817,1991.6055,1955.2753,2265.688,3163.5505,3559.046,3657.1743,3645.8257,2980.1377,2371.3762
1363.349,1437.2736,1695.4434,1501.717,2028.3019,3402.802,3766.7263,3823.17,3878.151,2655.5566,1965.3113
1324.3113,1393.585,1555.9906,1412.6792,1822.7358,3322.566,3871.7642,4043.0754,4100.8115,2665.4812,1901.717
1865.4205,1787.6729,1969.5701,1894.9065,2219.8225,3078.6262,3396.7197,3554.7664,3540.7383,2893.6355,2344.0562
1644.8679,1741.0094,1943.0471,1899.7736,2247.4246,3254.453,3640.1604,3820.8867,3849.6887,3071.8867,2426.7925
1549.8381,1583.4667,1798.8953,1660.6381,2043.1238,3501.6572,4036.5144,4287.543,4270.514,2812.743,2076.0762
1375.6239,1461.1835,1715.0918,1527.3486,2040.8348,3418.6514,3792.156,3841.9724,3897.4495,2682.9265,1985.945
1265.7428,1333.6761,1586.0762,1340.2095,1911.3429,3941.2856,4682.8857,5032.076,5047.1904,3189.7144,2076.2476
1386.1238,1486.5333,1743.1809,1560.0381,2066.2285,3448.0476,3834.6382,3891.0476,3936.2856,2708.2,2005.619
1880.963,1854.4259,2030.7963,1980.963,2272.0833,3042.0278,3318.8982,3459.037,3447.2036,2915.0925,2389.6296
1392.9717,1500.7075,1686.6227,1577.9717,1968.9623,3307.7737,3797.5283,3961.302,3966.0,2785.632,2127.17
1403.0093,1538.2593,1787.7963,1619.8982,2085.2222,3420.9443,3783.4075,3871.2036,3896.1943,2710.324,2026.2593
1903.9907,1911.6945,2074.5833,2057.2036,2324.0093,2974.7964,3221.4814,3285.0557,3318.639,2929.3518,2425.5464
1314.0952,1371.7524,1541.0476,1385.7047,1814.4,3370.476,3930.6096,4124.0,4177.943,2665.1428,1883.781
1411.1143,1553.1714,1804.6857,1639.8762,2100.2476,3441.4856,3796.238,3921.8096,3920.0476,2730.457,2042.6761
1563.1143,1587.5428,1805.2858,1665.5524,2038.1238,3489.238,4024.6953,4269.3335,4259.971,2799.0667,2071.5334
1514.2452,1509.0094,1711.2358,1580.1792,2005.9717,3363.953,3864.453,4014.566,4019.2263,2761.915,2063.717
1375.3619,1435.5428,1711.6095,1474.7715,2070.3142,3985.1904,4621.505,4871.6,4922.99,3187.1333,2138.8286
1659.2264,1754.8962,1935.9434,1843.1415,2168.7546,3207.7454,3610.2546,3708.5283,3719.566,2718.4717,2166.5283
1413.944,1550.5701,1802.9065,1639.7477,2099.271,3419.6074,3768.4954,3910.3364,3890.2803,2724.9626,2044.1215
1518.7358,1541.2548,1732.6415,1624.585,2004.7358,3268.7358,3741.2642,3872.7546,3886.4905,2730.8113,2066.868
1267.9907,1339.3427,1591.3055,1351.0093,1913.4907,3935.3425,4659.0835,5047.426,5034.2036,3195.574,2085.213
1925.8953,1949.2572,2110.4856,2110.4,2368.8953,2928.8667,3135.6477,3182.038,3225.2095,2923.9524,2441.457
1513.4486,1610.729,1874.1963,1712.2336,2230.6917,3732.2336,4156.0,4323.5513,4384.486,3130.4485,2263.9065
1305.0747,1356.243,1534.8691,1365.1963,1805.2897,3412.4673,3989.2244,4211.3643,4221.4487,2660.271,1859.1776
1595.3945,1592.3486,1804.3027,1669.5138,2043.2477,3456.523,3957.7522,4225.6514,4196.9907,2779.4954,2082.688
1953.6476,1998.7428,2162.3333,2182.781,2423.962,2925.6858,3117.2285,3140.1333,3187.9714,2926.7239,2441.6763
1270.5648,1345.787,1592.3796,1358.0463,1917.1018,3933.2314,4654.722,5042.426,5028.8794,3189.139,2081.1482
1662.1835,1783.8624,1956.4128,1876.7982,2175.9265,3140.2844,3505.5413,3587.5046,3625.7708,2708.0735,2180.1926
1512.6945,1609.5,1844.8518,1699.8611,2167.6853,3549.5647,3962.0925,4117.6294,4161.3335,3011.426,2207.963
1805.2222,1896.1389,2065.0093,2056.0647,2349.9443,3135.8704,3464.9814,3513.5,3580.1482,3059.463,2495.8057
