B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
1635.893,1724.1418,1932.5796,1838.0071,2232.408,3431.8167,3867.217,4041.5718,4041.9438,2965.5237,2241.3025
1553.2935,1630.2944,1844.4578,1714.0522,2148.7234,3544.649,4043.1396,4232.568,4259.3306,2994.2773,2195.8572
1342.8093,1393.1396,1586.7415,1409.4288,1873.1876,3566.9158,4174.698,4404.7124,4456.1987,2887.838,1979.8688
1291.791,1347.5669,1549.5873,1352.3104,1836.9496,3638.0703,4303.542,4584.082,4594.4985,2864.0002,1916.6532
1492.0671,1562.7142,1769.1272,1626.7635,2064.187,3529.9954,4057.4036,4258.207,4292.9746,2960.0427,2134.5698
1686.3156,1775.9792,1987.8416,1908.6879,2290.7673,3450.7727,3868.4993,4021.9797,4035.1519,3011.2627,2304.9492
1553.4841,1630.585,1844.7421,1714.4412,2149.0505,3544.7878,4043.177,4232.5337,4259.318,2994.4265,2196.0774
1652.7787,1738.3215,1950.3427,1860.0997,2254.4353,3458.5256,3888.678,4049.2104,4065.6338,2996.609,2274.1812
1342.7747,1393.0756,1586.634,1409.3344,1873.0107,3566.5356,4174.205,4404.2583,4455.6807,2887.6082,1979.787
1589.6661,1675.9735,1891.9331,1783.2466,2198.866,3475.8948,3937.387,4125.04,4126.6035,2965.952,2207.1328
1385.8043,1442.8127,1639.4155,1477.204,1931.1166,3546.444,4121.6357,4343.858,4398.125,2959.0295,2060.7183
1639.4235,1724.3182,1936.571,1839.7805,2242.225,3473.5027,3922.4802,4089.2107,4106.8506,3050.258,2301.603
1345.8313,1396.9205,1591.9904,1414.7736,1880.4701,3574.8162,4183.4023,4414.455,4465.314,2897.4153,1987.5342
1386.4465,1443.3828,1639.7955,1477.7238,1931.4526,3547.168,4122.949,4345.455,4399.5063,2958.8994,2060.7727
1657.7274,1747.36,1953.1201,1866.507,2250.5803,3408.06,3829.886,3997.06,3997.5103,2966.2336,2259.7415
1553.6542,1630.84,1844.9905,1714.7817,2149.282,3544.8525,4043.1748,4232.552,4259.2637,2994.5652,2196.2703
1547.7828,1623.3007,1836.0775,1703.8584,2138.7246,3541.1045,4042.23,4233.085,4261.4346,2991.3594,2188.9644
1665.6664,1755.4324,1971.8236,1882.0707,2279.493,3488.018,3924.7522,4084.2195,4101.73,3047.8655,2304.8594
1337.7183,1387.2793,1578.6923,1402.131,1863.1392,3556.1375,4164.3716,4394.3145,4446.5117,2880.898,1975.2737
1337.7074,1387.233,1578.6815,1402.0562,1863.2172,3556.3528,4164.645,4394.6016,4446.8115,2881.0012,1975.2872
1337.7098,1387.2089,1578.6769,1402.0281,1863.2383,3556.4702,4164.732,4394.795,4446.925,2881.0347,1975.2885
1491.364,1561.9199,1768.2515,1625.753,2063.2769,3530.2822,4057.9731,4259.0283,4293.7935,2959.7754,2133.6602
1345.9683,1397.0643,1592.1973,1414.9822,1880.7518,3575.1375,4183.6426,4414.729,4465.6064,2897.8809,1987.8966
1337.7378,1387.202,1578.6907,1402.0007,1863.2969,3556.5693,4164.853,4394.9033,4447.0234,2881.1099,1975.3346
1634.6525,1722.519,1931.0962,1836.0667,2231.3447,3433.4365,3869.7368,4044.2495,4045.0251,2965.8054,2240.2197
1687.3029,1776.9559,1988.7635,1909.806,2291.5896,3450.4036,3867.6072,4020.91,4033.9673,3011.3337,2305.5066
1337.7717,1387.1864,1578.7108,1401.9757,1863.3748,3556.7432,4165.0283,4395.118,4447.2217,2881.2168,1975.3859
1553.8385,1631.0276,1845.167,1715.0625,2149.4854,3544.8865,4043.1492,4232.4316,4259.1797,2994.6643,2196.4414
1639.7832,1724.9265,1937.131,1840.4208,2242.8984,3474.2263,3923.332,4089.9292,4107.728,3051.034,2302.0374
1293.0511,1348.8708,1551.0228,1353.8629,1838.479,3637.9712,4302.803,4582.9375,4593.538,2865.2249,1918.3014
1342.6179,1392.8756,1586.2341,1409.0775,1872.4028,3565.4902,4172.898,4402.669,4454.188,2886.875,1979.5333
1337.9277,1387.2328,1578.8567,1402.0592,1863.6624,3557.2134,4165.394,4395.5117,4447.5845,2881.55,1975.6093
1346.083,1397.1736,1592.3851,1415.1272,1881.0493,3575.5945,4184.028,4415.232,4466.0557,2898.3806,1988.248
1657.9868,1747.7482,1953.5027,1866.9177,2250.9338,3408.2378,3830.1655,3997.1565,3997.6814,2966.665,2260.1626
1386.8168,1443.8767,1640.2473,1478.2693,1931.8258,3546.799,4122.2627,4344.641,4398.689,2958.8452,2061.0288
1341.8175,1391.166,1581.426,1407.1426,1865.312,3553.3066,4159.112,4387.381,4440.099,2880.386,1979.2452
1338.0215,1387.5447,1578.9374,1402.4978,1863.405,3555.9343,4163.835,4393.665,4445.87,2881.0452,1975.6227
1341.7375,1391.0911,1581.3297,1407.019,1865.1475,3553.1077,4158.905,4387.0054,4439.872,2879.9534,1978.9142
1655.1179,1740.8353,1952.6876,1862.999,2256.6519,3457.8164,3886.7969,4047.124,4063.14,2997.136,2275.6174
1338.1442,1387.3948,1579.1521,1402.2433,1864.0294,3557.848,4165.9634,4396.077,4448.0845,2881.984,1975.9012
1547.7524,1623.0591,1835.625,1703.4514,2138.1653,3541.0256,4042.2449,4233.368,4261.5757,2991.0894,2188.5845
1341.9685,1391.3108,1581.5869,1407.3473,1865.4862,3553.2866,4159.0146,4387.405,4439.9717,2880.7026,1979.5751
1667.4983,1757.3312,1973.656,1884.2966,2281.361,3488.1897,3924.2097,4083.499,4100.8345,3048.5286,2306.0662
1346.191,1397.3027,1592.5781,1415.2717,1881.324,3576.0796,4184.5063,4415.91,4466.5737,2898.857,1988.5597
1554.2167,1631.3547,1845.5048,1715.6093,2149.881,3544.9575,4043.0935,4232.31,4258.9785,2994.8455,2196.8213
1640.1702,1725.7145,1937.8864,1841.2258,2243.6152,3474.8706,3924.0725,4090.6406,4108.4907,3051.8545,2302.5095
1338.2778,1387.5323,1579.368,1402.4247,1864.2678,3558.1953,4166.2705,4396.3667,4448.3716,2882.2083,1976.0751
1633.4346,1720.8754,1929.6226,1834.2401,2230.1758,3434.8845,3872.1177,4046.6108,4047.9526,2965.982,2239.1157
1341.8895,1391.2294,1581.4489,1407.1852,1865.2333,3552.8801,4158.527,4386.5933,4439.4585,2879.9412,1979.0388
1342.1997,1391.5605,1581.8239,1407.692,1865.7396,3553.1733,4158.709,4387.0884,4439.6567,2881.0679,1980.0233
1590.896,1677.2128,1892.9341,1784.6493,2199.588,3474.6943,3935.8242,4122.5103,4124.573,2966.3623,2208.257
1342.5865,1392.7932,1586.0096,1408.946,1872.038,3564.7603,4171.9814,4401.695,4453.175,2886.4023,1979.4321
1338.2836,1387.7948,1579.2219,1402.8306,1863.6819,3555.8535,4163.494,4393.29,4445.465,2881.236,1975.9481
1342.0211,1391.3685,1581.5671,1407.368,1865.3336,3552.642,4158.1553,4386.1816,4439.028,2879.9397,1979.1771
1689.0493,1778.6171,1990.34,1911.7474,2292.9832,3449.7136,3865.9243,4018.9246,4032.047,3011.5007,2306.45
1346.3127,1397.4537,1592.8049,1415.459,1881.6118,3576.5015,4184.9375,4416.387,4466.996,2899.3862,1988.9293
1338.6136,1387.8925,1579.8998,1402.9121,1864.8978,3558.847,4166.8735,4396.936,4448.855,2882.683,1976.4703
1294.2559,1350.06,1552.3505,1355.3136,1840.0862,3638.1443,4302.3364,4581.834,4592.845,2866.6938,1920.1154
1489.7788,1559.9954,1766.1378,1623.3942,2061.1367,3530.9343,4059.4824,4261.2173,4295.508,2959.0176,2131.3313
1386.3243,1443.3268,1639.9274,1477.7449,1931.6991,3545.992,4120.59,4342.905,4397.006,2959.555,2061.4438
1338.8422,1388.073,1580.1539,1403.1759,1865.2357,3559.1882,4167.173,4397.185,4449.0474,2882.9285,1976.6716
1640.492,1726.2056,1938.3467,1841.6652,2244.1292,3475.3474,3924.679,4091.354,4109.1704,3052.535,2302.9077
1342.1936,1391.5463,1581.7258,1407.5857,1865.4435,3552.387,4157.7534,4385.7363,4438.533,2879.927,1979.3243
1342.627,1392.7887,1585.9349,1408.9313,1871.919,3564.4646,4171.6187,4401.3286,4452.755,2886.285,1979.4531
1342.4875,1391.8108,1582.0493,1408.0618,1866.0476,3552.888,4158.174,4386.3306,4439.089,2881.53,1980.601
1689.6582,1779.1542,1990.8834,1912.389,2293.486,3449.6118,3865.554,4018.4492,4031.5508,3011.6707,2306.8247
1346.4087,1397.5784,1592.9601,1415.638,1881.8414,3576.8037,4185.283,4416.654,4467.3677,2899.8315,1989.2399
1547.7307,1623.0084,1835.365,1703.2579,2137.7493,3540.9365,4042.2236,4233.544,4261.6636,2990.884,2188.295
1555.1095,1631.9541,1846.1489,1716.5779,2150.6826,3544.935,4042.7815,4231.9937,4258.3457,2995.0598,2197.5508
1339.084,1388.2505,1580.3833,1403.4163,1865.5881,3559.4893,4167.3867,4397.312,4449.2466,2883.165,1976.8738
1632.2595,1719.4241,1928.4353,1832.6549,2229.2664,3436.6377,3874.7866,4049.6228,4051.2317,2966.3743,2238.1875
1556.7053,1633.4945,1847.8661,1718.86,2152.735,3545.249,4042.5098,4231.1733,4257.4917,2995.9902,2199.355
1557.2793,1634.2557,1848.7183,1719.9851,2153.776,3545.5198,4042.5352,4230.9766,4257.297,2996.5686,2200.1865
1338.5779,1387.9763,1579.4507,1403.0701,1863.9856,3555.8933,4163.2437,4393.0806,4445.0894,2881.4568,1976.27
1591.4481,1677.6371,1893.2672,1785.1802,2199.8748,3474.317,3935.244,4121.668,4123.834,2966.6304,2208.7937
1556.4248,1633.1606,1847.4773,1718.3752,2152.2412,3545.1055,4042.465,4231.278,4257.5586,2995.7253,2198.968
1690.2429,1779.7574,1991.4888,1913.0942,2294.1016,3449.595,3865.2837,4018.2024,4031.1987,3011.908,2307.2288
1657.3405,1743.2876,1955.0259,1865.8864,2258.859,3457.2056,3884.9883,4045.081,4060.782,2997.8464,2277.1663
1339.3513,1388.4874,1580.6971,1403.7292,1865.9812,3559.8242,4167.5986,4397.4663,4449.453,2883.4082,1977.0864
1658.5366,1748.1328,1953.9153,1867.3915,2251.5095,3408.7139,3830.7485,3997.7446,3998.404,2967.7168,2261.0564
1342.6824,1392.8026,1585.899,1408.9321,1871.8153,3564.1816,4171.2227,4400.8994,4452.3486,2886.172,1979.4873
1342.4459,1391.7562,1581.9004,1407.8607,1865.5668,3551.93,4157.062,4384.9077,4437.663,2879.85,1979.521
1556.1244,1632.8242,1847.1132,1717.8832,2151.7922,3545.0166,4042.5093,4231.4146,4257.6875,2995.4978,2198.5796
1555.5564,1632.2412,1846.463,1717.0514,2151.0544,3544.9573,4042.6653,4231.7427,4258.091,2995.191,2197.9238
1557.6385,1634.7214,1849.218,1720.6729,2154.334,3545.668,4042.556,4230.8975,4257.1787,2996.8787,2200.6248
1342.7942,1392.1124,1582.3291,1408.4849,1866.3728,3552.4778,4157.414,4385.554,4438.2803,2881.9714,1981.2091
1640.7511,1726.4285,1938.5417,1841.8372,2244.3757,3475.8853,3925.3022,4091.9065,4109.918,3053.1345,2303.1816
1488.9167,1558.9309,1764.9515,1622.0817,2059.9211,3531.2249,4060.2751,4262.126,4296.432,2958.4988,2130.1948
1346.5333,1397.7,1593.1779,1415.8512,1882.2988,3577.388,4185.91,4417.446,4468.0063,2900.6794,1989.8566
1339.887,1389.155,1581.5579,1404.6122,1866.9357,3560.599,4168.085,4398.2056,4449.916,2883.9546,1977.5609
1342.7657,1392.8804,1585.921,1409.0126,1871.8008,3563.9346,4170.808,4400.4033,4451.938,2886.1396,1979.5944
1558.0375,1635.2618,1849.8354,1721.5195,2155.0222,3545.864,4042.5493,4230.8496,4257.007,2997.2231,2201.1267
1295.4116,1351.2952,1553.7458,1356.8076,1841.6439,3638.2737,4301.763,4580.7964,4592.074,2868.0828,1921.8792
1691.1599,1780.6918,1992.4222,1914.2177,2295.0579,3449.5352,3864.8315,4017.6477,4030.5696,3012.2598,2307.854
1346.5392,1397.7915,1593.301,1415.964,1882.4604,3577.5918,4186.1377,4417.701,4468.2686,2900.9968,1990.0841
1340.1857,1389.5625,1582.0347,1405.1375,1867.4398,3560.767,4168.093,4398.2407,4449.838,2884.171,1977.8358
1387.7162,1444.7843,1641.0736,1479.3812,1932.6195,3545.9526,4120.7847,4342.87,4396.669,2958.8452,2061.6133
1691.4668,1781.0569,1992.7756,1914.644,2295.3965,3449.501,3864.691,4017.381,4030.352,3012.388,2308.089
1342.7169,1392.0427,1582.1295,1408.2074,1865.7189,3551.4067,4156.219,4383.9814,4436.6694,2879.7395,1979.7366
1547.6838,1622.9142,1835.0493,1703.0376,2137.2937,3540.7656,4042.102,4233.4097,4261.642,2990.7085,2188.0332
1346.533,1397.8267,1593.412,1416.0253,1882.5977,3577.7803,4186.3267,4418.075,4468.526,2901.2913,1990.2952
1338.8877,1388.1736,1579.7,1403.3052,1864.2662,3555.8765,4162.887,4392.834,4444.6016,2881.641,1976.583
1631.0261,1718.0598,1927.319,1831.1454,2228.5051,3438.5498,3877.6436,4052.7292,4054.6064,2966.9983,2237.5032
1340.4692,1389.8582,1582.3958,1405.5051,1867.8474,3561.0068,4168.2573,4398.2827,4449.9424,2884.35,1978.0333
1658.8204,1748.1731,1953.9521,1867.481,2251.6062,3408.9172,3830.9602,3997.9214,3998.6628,2968.2146,2261.4805
1346.4973,1397.8434,1593.4921,1416.0565,1882.6959,3578.0522,4186.573,4418.2764,4468.8936,2901.5212,1990.4248
1592.1986,1678.0487,1893.57,1785.6832,2200.1157,3473.77,3934.518,4120.651,4122.9297,2966.8687,2209.338
1558.4396,1635.8215,1850.4777,1722.3845,2155.7512,3546.203,4042.7766,4231.027,4257.0576,2997.722,2201.7136
1641.0571,1726.525,1938.5905,1841.8135,2244.4194,3476.357,3925.826,4092.4011,4110.6284,3053.5725,2303.3486
1346.4963,1397.8446,1593.5353,1416.0626,1882.7812,3578.217,4186.718,4418.492,4469.076,2901.7456,1990.5847
1340.809,1390.1602,1582.7496,1405.8715,1868.3032,3561.266,4168.3774,4398.2393,4450.0444,2884.5857,1978.2891
1670.8881,1760.3743,1976.1981,1887.7308,2283.3296,3485.782,3919.946,4078.8735,4095.594,3047.672,2307.3425
1346.5317,1397.8663,1593.5854,1416.0995,1882.8596,3578.249,4186.7124,4418.4985,4469.093,2901.8972,1990.7286
1488.0671,1557.84,1763.7463,1620.7521,2058.7156,3531.6724,4061.2837,4263.3477,4297.6655,2958.057,2129.143
1341.1989,1390.4762,1583.1338,1406.27,1868.8146,3561.5142,4168.491,4398.278,4450.0767,2884.8203,1978.568
1558.8865,1636.3075,1851.0465,1723.1979,2156.4622,3546.4272,4042.8694,4231.1055,4256.955,2998.1282,2202.2712
1343.0009,1392.3209,1582.3564,1408.5532,1865.9161,3550.8323,4155.288,4382.9077,4435.5244,2879.645,1979.9948
1659.3928,1745.6705,1957.3905,1868.7019,2261.1975,3457.146,3883.9375,4043.6333,4059.347,2998.7568,2278.635
1341.555,1390.8826,1583.5876,1406.739,1869.3015,3561.817,4168.7314,4398.412,4450.208,2884.9993,1978.7894
1342.9999,1393.0482,1586.0514,1409.2278,1871.8893,3563.5928,4170.2153,4399.841,4451.2935,2886.1833,1979.8698
1343.3707,1392.8323,1582.9905,1409.3833,1866.9694,3551.666,4155.7744,4383.829,4436.5835,2882.7031,1982.285
1641.3828,1726.5226,1938.507,1841.682,2244.3674,3476.7095,3926.2761,4092.869,4111.262,3053.878,2303.4148
1341.9526,1391.4783,1584.2466,1407.441,1869.9281,3562.0508,4168.897,4398.632,4450.222,2885.2932,1979.1377
1559.2916,1636.7393,1851.5599,1723.919,2157.1099,3546.605,4042.9014,4231.2007,4256.794,2998.4639,2202.771
1339.2286,1388.4448,1580.0131,1403.6344,1864.625,3555.8015,4162.5083,4392.338,4444.0674,2881.902,1976.9742
1659.0936,1748.3811,1954.1031,1867.7467,2251.7024,3408.8318,3830.8074,3997.4448,3998.4492,2968.5833,2261.8772
1547.5966,1622.6923,1834.6255,1702.6775,2136.8032,3540.5984,4042.015,4233.3843,4261.617,2990.508,2187.7341
1296.49,1352.4794,1555.0265,1358.2275,1843.0232,3638.1643,4300.889,4579.4575,4591.0127,2869.3303,1923.5012
1592.9207,1678.4397,1893.8474,1786.175,2200.3843,3473.1982,3933.716,4119.3335,4122.006,2967.1023,2209.8962
1343.0929,1393.1202,1586.1243,1409.3185,1871.9315,3563.4563,4169.987,4399.5923,4451.013,2886.2063,1979.9851
1388.1846,1445.1693,1641.4365,1479.8353,1932.9722,3545.759,4120.26,4342.3833,4396.058,2958.9673,2061.8884
1342.2249,1391.9215,1584.729,1407.9581,1870.3524,3562.1592,4168.89,4398.589,4450.1475,2885.48,1979.3915
1692.9796,1782.475,1994.247,1916.3004,2296.8496,3450.181,3864.8801,4017.5952,4030.3071,3012.9734,2308.8042
1537.7252,1612.076,1821.6349,1688.2415,2121.3625,3533.418,4038.591,4231.219,4261.1416,2983.2036,2177.5115
1536.8915,1611.098,1820.5752,1687.057,2120.287,3533.225,4038.765,4231.4824,4261.5435,2982.7917,2176.8875
1343.1495,1393.2074,1586.1929,1409.422,1871.9729,3563.3486,4169.805,4399.394,4450.829,2886.2322,1980.0709
1559.6831,1637.1808,1852.0426,1724.6343,2157.6863,3546.6672,4042.7554,4230.97,4256.503,2998.7222,2203.2375
1342.4652,1392.3137,1585.1488,1408.4094,1870.7584,3562.3118,4168.877,4398.5273,4450.087,2885.616,1979.6134
1538.5839,1612.9436,1822.5782,1689.3033,2122.4534,3533.6836,4038.4314,4231.014,4260.8037,2983.6194,2178.117
1343.6064,1393.0715,1583.2003,1409.6888,1867.1896,3551.3347,4155.159,4382.9707,4435.857,2882.954,1982.6676
1343.143,1393.1879,1586.1652,1409.4067,1871.9402,3563.2534,4169.6953,4399.2725,4450.7095,2886.2114,1980.0955
1343.32,1392.6122,1582.5894,1408.9061,1866.073,3550.1687,4154.2847,4381.7573,4434.302,2879.5063,1980.2274
1342.6683,1392.5835,1585.4418,1408.7014,1871.0948,3562.5117,4169.0103,4398.5625,4450.1514,2885.7686,1979.7769
1343.1667,1393.2072,1586.171,1409.4248,1871.9283,3563.1428,4169.537,4399.122,4450.5215,2886.1836,1980.1289
1487.2992,1556.7552,1762.5243,1619.3829,2057.52,3532.0598,4062.1416,4264.388,4298.8413,2957.523,2128.1477
1536.2064,1610.3081,1819.7137,1686.0693,2119.4014,3533.074,4038.8364,4231.781,4261.8267,2982.4182,2176.332
1641.7091,1726.552,1938.5188,1841.6282,2244.4463,3477.211,3926.9617,4093.635,4112.098,3054.241,2303.4956
1539.4905,1613.8385,1823.5465,1690.4082,2123.621,3534.1536,4038.5325,4230.933,4260.784,2984.1218,2178.7556
1342.9105,1392.9034,1585.7998,1409.0834,1871.4957,3562.733,4169.123,4398.691,4450.218,2885.98,1979.9968
1343.1594,1393.1957,1586.1345,1409.4176,1871.8539,3562.9666,4169.2954,4398.884,4450.2983,2886.1553,1980.1641
1560.0243,1637.4937,1852.3671,1725.1636,2158.1287,3546.648,4042.5046,4230.646,4256.188,2998.8228,2203.524
1343.0902,1393.1377,1586.0542,1409.3455,1871.7372,3562.8162,4169.107,4398.712,4450.141,2886.0923,1980.1401
1628.8408,1715.6832,1925.617,1828.6857,2227.8362,3443.1218,3884.107,4059.941,4061.9873,2968.9666,2236.8271
1343.7899,1393.2065,1583.2906,1409.8579,1867.3416,3551.0403,4154.6694,4382.3306,4435.317,2883.1543,1982.9431
1535.5491,1609.5981,1818.874,1685.1732,2118.485,3532.907,4038.9062,4231.8965,4262.117,2982.0212,2175.713
1659.324,1748.577,1954.2467,1867.9686,2251.8257,3408.606,3830.5085,3996.8008,3998.117,2968.87,2262.2512
1339.5676,1388.7336,1580.3577,1403.9783,1864.9855,3555.7659,4162.1396,4391.986,4443.643,2882.1843,1977.3671
1540.4552,1614.8588,1824.641,1691.6615,2124.905,3534.761,4038.8154,4231.1333,4260.883,2984.744,2179.442
1593.7458,1679.2206,1894.4409,1787.0588,2200.8323,3472.5793,3932.8105,4118.0615,4120.9375,2967.3716,2210.5293
1547.5192,1622.5283,1834.2892,1702.4216,2136.4055,3540.5693,4042.0032,4233.3853,4261.729,2990.3616,2187.5146
1693.7473,1783.1052,1994.8743,1916.9329,2297.5208,3450.9915,3865.5286,4018.1902,4030.8604,3013.2644,2308.9585
1343.6692,1392.9028,1582.8209,1409.2565,1866.2695,3549.3506,4153.0835,4380.477,4432.909,2879.394,1980.5085
1642.0391,1726.6283,1938.6334,1841.701,2244.661,3477.8694,3927.8616,4094.6252,4113.084,3054.766,2303.6846
1388.6335,1445.5594,1641.8333,1480.2749,1933.3805,3545.6782,4119.8906,4342.164,4395.5586,2959.079,2062.1785
1343.9202,1393.2919,1583.3555,1409.9803,1867.4192,3550.8223,4154.288,4381.969,4434.889,2883.2588,1983.111
1560.3987,1637.8954,1852.7677,1725.7534,2158.532,3546.5835,4042.1592,4230.295,4255.785,2998.8982,2203.8176
1346.9751,1398.3004,1594.1093,1416.6012,1883.4241,3578.5742,4186.806,4418.7866,4469.1494,2902.8733,1991.5701
1297.6108,1353.5912,1556.1835,1359.5507,1844.3777,3637.6978,4299.603,4577.541,4589.515,2870.5698,1925.1124
1541.3622,1616.0039,1825.8815,1693.0286,2126.1409,3535.422,4039.1936,4231.6206,4261.069,2985.3975,2180.125
1486.563,1555.6914,1761.3197,1618.0314,2056.2666,3532.4106,4062.95,4265.395,4299.913,2956.852,2127.103
1694.0522,1783.346,1995.1147,1917.1469,2297.8489,3451.4011,3865.8508,4018.5337,4031.1287,3013.3596,2308.9727
1642.3314,1726.8438,1938.8323,1841.8993,2244.9795,3478.4119,3928.5735,4095.3362,4113.812,3055.137,2303.8364
1674.1166,1762.9149,1978.016,1890.26,2284.3433,3481.787,3913.9797,4072.0894,4088.642,3045.0715,2307.6418
1659.5244,1748.5973,1954.2423,1868.0302,2251.9187,3408.4673,3830.263,3996.4475,3997.9495,2969.0608,2262.5269
1594.644,1679.9055,1894.9445,1787.859,2201.3042,3471.8943,3931.8525,4116.5728,4119.7637,2967.6584,2211.2139
1560.762,1638.2633,1853.102,1726.2559,2158.839,3546.3416,4041.5747,4229.569,4255.1577,2998.846,2204.0159
1339.9187,1389.0686,1580.73,1404.3807,1865.3763,3555.6301,4161.589,4391.4585,4443.0547,2882.4546,1977.7845
1344.0238,1393.1753,1583.0472,1409.5879,1866.4609,3548.7039,4152.077,4379.394,4431.752,2879.306,1980.759
1344.1565,1393.3856,1583.3854,1410.1173,1867.469,3550.323,4153.4595,4381.1895,4433.9985,2883.323,1983.3153
1542.2323,1616.802,1826.7737,1694.0599,2127.156,3536.1753,4039.8203,4232.2305,4261.501,2986.0083,2180.71
1694.2343,1783.51,1995.2632,1917.2623,2298.0625,3451.8381,3866.2961,4018.9983,4031.5408,3013.39,2308.867
1347.2316,1398.5161,1594.2991,1416.8258,1883.6108,3578.6108,4186.6987,4418.52,4468.9907,2903.1516,1991.8326
1566.5963,1644.2258,1859.6116,1735.5356,2166.6475,3543.8696,4035.5283,4222.073,4246.822,3001.5208,2210.078
1566.057,1643.6178,1858.9897,1734.6255,2165.9133,3544.059,4035.965,4222.565,4247.478,3001.2266,2209.5046
1567.1421,1644.8717,1860.2449,1736.4906,2167.373,3543.718,4035.1636,4221.54,4246.2227,3001.8398,2210.6584
1564.0258,1641.7643,1856.8826,1731.4707,2163.2175,3545.0095,4038.1765,4225.1763,4250.562,3000.0835,2207.1355
1567.801,1645.5853,1860.9899,1737.5676,2168.1897,3543.518,4034.6243,4221.0806,4245.445,3002.1628,2211.302
1563.167,1640.8486,1855.8975,1730.0864,2162.1013,3545.4531,4039.2107,4226.5503,4251.957,2999.7258,2206.2693
1344.2924,1393.5004,1583.4674,1410.2898,1867.5526,3549.9958,4152.9634,4380.6465,4433.446,2883.3452,1983.4415
1564.5167,1642.2043,1857.3962,1732.2026,2163.8281,3544.7488,4037.554,4224.4546,4249.731,3000.3347,2207.688
1565.0084,1642.628,1857.9039,1732.9738,2164.4512,3544.4797,4036.975,4223.8193,4248.944,3000.6016,2208.2556
1561.1415,1638.6622,1853.5071,1726.866,2159.2366,3546.1072,4041.0168,4228.9004,4254.511,2998.846,2204.2617
1387.3455,1444.3584,1640.9022,1478.8542,1932.7017,3544.6672,4117.794,4340.091,4394.079,2960.1223,2062.5266
1663.2327,1750.4052,1962.0791,1874.2338,2265.867,3457.5947,3882.7725,4041.8508,4057.2295,3000.6157,2281.2075
1694.3545,1783.7493,1995.5137,1917.4686,2298.3064,3452.5327,3867.0305,4019.7017,4032.3447,3013.569,2308.7988
1543.0266,1617.5138,1827.6144,1695.0391,2128.2913,3537.0645,4040.542,4232.7876,4262.0737,2986.7698,2181.437
1485.8805,1554.6793,1760.1624,1616.725,2055.1016,3532.7893,4063.781,4266.306,4300.977,2956.195,2126.1418
1595.76,1680.8221,1895.6752,1788.9484,2202.1172,3471.3394,3930.9265,4115.0835,4118.588,2968.2388,2212.2136
1562.847,1640.4365,1855.424,1729.4783,2161.5618,3545.464,4039.3945,4226.7856,4252.289,2999.4895,2205.854
1659.7013,1748.4536,1954.06,1867.8694,2251.8335,3408.4456,3830.1836,3996.3884,3997.9187,2969.166,2262.625
1569.2921,1647.2692,1862.6652,1740.0577,2170.223,3543.1438,4033.4517,4219.5137,4243.873,3003.089,2212.841
1344.3859,1393.4547,1583.2771,1409.9281,1866.6597,3548.001,4150.9507,4378.197,4430.4834,2879.2249,1981.0322
1298.7078,1354.6775,1557.3298,1360.8895,1845.6982,3637.3945,4298.512,4575.8657,4588.3354,2871.8093,1926.6543
1643.0411,1727.892,1939.854,1842.9752,2245.925,3479.829,3930.2734,4096.9243,4115.5107,3055.9502,2304.0732
1344.4594,1393.68,1583.583,1410.5171,1867.6023,3549.4675,4152.2026,4379.7417,4432.5547,2883.2007,1983.5247
1562.5011,1640.0333,1854.9591,1728.8844,2160.9824,3545.4817,4039.5198,4227.061,4252.599,2999.2566,2205.4495
1547.3546,1621.9923,1833.4652,1701.8026,2135.5845,3540.3948,4041.9368,4233.52,4261.8335,2989.9688,2187.013
1340.2776,1389.4149,1581.1055,1404.8162,1865.7649,3555.4685,4160.9927,4390.7397,4442.3545,2882.696,1978.2096
1562.0977,1639.5905,1854.4783,1728.2389,2160.3623,3545.6436,4039.9119,4227.6055,4253.129,2999.0715,2205.0437
1570.1139,1648.3333,1863.7627,1741.5912,2171.3352,3542.8772,4032.69,4218.6816,4242.888,3003.6426,2213.7327
1543.6987,1618.351,1828.5449,1696.1345,2129.3938,3537.9216,4041.176,4233.4897,4262.6064,2987.464,2182.1086
1643.279,1728.0938,1940.0771,1843.2673,2246.2456,3480.4465,3931.0205,4097.6724,4116.3164,3056.3235,2304.1306
1597.1216,1681.9248,1896.537,1790.1892,2202.8718,3470.681,3929.8667,4113.7393,4117.298,2968.7673,2213.258
1389.552,1446.5878,1642.809,1481.503,1934.3171,3544.9702,4118.4004,4340.441,4393.6895,2959.1804,2062.9087
1347.5854,1398.7715,1594.5698,1417.1091,1883.8809,3578.7305,4186.599,4418.3896,4468.832,2903.633,1992.2771
1344.6436,1393.8325,1583.6654,1410.7098,1867.6398,3548.8389,4151.3403,4378.7324,4431.566,2883.025,1983.5897
1532.9683,1606.4125,1815.028,1680.9034,2114.0488,3532.1885,4039.4575,4232.8735,4263.2656,2979.8513,2172.5398
1694.6781,1783.9594,1995.7595,1917.6,2298.599,3453.4722,3868.0017,4020.8972,4033.276,3013.6462,2308.531
1624.6504,1711.6095,1922.8046,1824.3667,2226.2256,3450.9966,3895.1204,4072.4238,4075.1274,2972.5984,2235.758
1571.9146,1650.3123,1865.8356,1744.5096,2173.839,3542.4866,4031.5625,4217.0015,4241.1724,3004.8528,2215.5757
